"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"edge_1845_14","fixed","cond",NA,"(Intercept)",-1212.06576400118,60475884.876108,-2.00421335956347e-05,0.99998400869104,-118531768.356126,118529344.224598,0.999989040315975
"edge_1845_14","fixed","cond",NA,"Dx.StatusCELIAC",321.609578735042,44199928.1796496,7.27624663614535e-06,0.999994194395148,-86629945.7417916,86630588.960949,0.999998120218113
"edge_1845_14","fixed","cond",NA,"onset_timeline_combinedt0-6",-191.066683721343,1.26236570703131e+44,-1.51356047345957e-42,1,-2.47419132109981e+44,2.47419132109981e+44,1
"edge_1845_14","fixed","cond",NA,"onset_timeline_combinedt0-18",-34.7869493082673,19018085367.8625,-1.82915097053101e-09,0.999999998540549,-37274762410.7057,37274762341.1318,0.999999998540549
"edge_1845_14","fixed","cond",NA,"onset_timeline_combinedt0-30",-118.274773886037,5.34066592172672e+60,-2.21460723474344e-59,1,-1.04675128600448e+61,1.04675128600448e+61,1
"edge_1845_14","fixed","cond",NA,"onset_timeline_combinedt0-over42",-54.4323305854865,115330859.61488,-4.7196674651737e-07,0.99999962342502,-226044385.583541,226044276.71888,1
"edge_1845_14","fixed","cond",NA,"SexMale",71.1093379760695,4605.92983017619,0.0154386498704756,0.987682228958025,-8956.34724448796,9098.5659204401,1
"edge_1845_14","fixed","cond",NA,"HLA.CategoryHigh Risk",-381.49843472234,44199916.4988152,-8.63120261171909e-06,0.999993113296695,-86630625.9557903,86629862.9589208,0.999993113296695
"edge_1845_14","fixed","cond",NA,"feeding_first_yearFormula",1029.38433629616,60475882.6041874,1.70214024495259e-05,0.999986418885783,-118529522.453143,118531581.221816,1
"edge_1845_14","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",643.327513430526,262327643.7241,2.45238170212492e-06,0.999998043282503,-514152090.520976,514153377.176003,0.999998456348986
"edge_1845_14","fixed","cond",NA,"Delivery.ModeC-Section",-103.374450475857,1.32817362663836e+154,-7.78320306942852e-153,1,-2.60317247342714e+154,2.60317247342714e+154,1
"edge_1845_14","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-75.3198034861628,1.49865112957467e+65,-5.02583970343645e-64,1,-2.93730223935663e+65,2.93730223935663e+65,1
"edge_1845_14","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-34.0683387975393,1983273576473672,-1.71778312390538e-14,0.999999999999986,-3887144781378375,3887144781378307,1
"edge_1845_14","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-121.26637060829,5.34066592165085e+60,-2.27062265993236e-59,1,-1.04675128598961e+61,1.04675128598961e+61,1
"edge_1845_14","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",51.212134816408,115330859.612683,4.440453750921e-07,0.999999645703051,-226044279.934768,226044382.359038,1
"edge_1847_26","fixed","cond",NA,"(Intercept)",-2.96238981368296,644.746130460201,-0.00459466086530599,0.996334003932203,-1266.64158468724,1260.71680505987,0.999989040315975
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC",4.74753060997892,646.554346794511,0.00734281755820874,0.994141331884499,-1262.47570315508,1271.97076437504,0.999998120218113
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-6",-0.487746021003157,39.767116239572,-0.0122650588507548,0.990214144256694,-78.4298616195821,77.4543695775757,1
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.857882231029665,352.861789876235,-0.00243121317082975,0.998060174457961,-692.454281908791,690.738517446732,0.999995349743898
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-18",-1.37378972651546,59.4759612340667,-0.0230982349509062,0.981571913616862,-117.944531691187,115.196952238156,0.999999998540549
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-24",-1.25885657391561,723.03953748361,-0.00174106187650098,0.998610834311166,-1418.39030944029,1415.87259629246,0.999995842904296
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.844559002691366,1333.78550367372,-0.000633204514792783,0.999494775927578,-2615.0161093048,2613.32699129941,1
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-36",-0.513015468022413,1140.61548773167,-0.000449770736536852,0.999641134885516,-2236.07829163068,2235.05226069463,0.999999999336064
"edge_1847_26","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.617787480777067,1765.0620068282,-0.000350008939282097,0.999720733276906,-3460.07575134404,3458.84017638248,1
"edge_1847_26","fixed","cond",NA,"SexMale",-4.55919511256295,33.7622870545661,-0.13503810050529,0.89258175036367,-70.7320617752154,61.6136715500895,1
"edge_1847_26","fixed","cond",NA,"HLA.CategoryHigh Risk",-11.2820144392579,11.0418318120345,-1.02175206354453,0.30689826272005,-32.9236071141941,10.3595782356783,0.999993113296695
"edge_1847_26","fixed","cond",NA,"HLA.CategoryLow/No Risk",-2.87546421064264,3035.24117034465,-0.000947359385717652,0.99924411668567,-5951.83884247936,5946.08791405808,0.999999262755209
"edge_1847_26","fixed","cond",NA,"feeding_first_yearFormula",-1.14717076957541,646.163667554253,-0.00177535634882952,0.99858347132347,-1267.60468729422,1265.31034575507,1
"edge_1847_26","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-7.43632028734285,10.3265371601024,-0.720117515876843,0.471452643797983,-27.6759612061581,12.8033206314724,0.999998456348986
"edge_1847_26","fixed","cond",NA,"Delivery.ModeC-Section",-1.22132985855313,175140.35739378,-6.97343477384331e-06,0.999994436004058,-343270.014061141,343267.571401424,1
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.496786940974054,127.249991087964,-0.00390402338520117,0.996885047928641,-249.902186506427,248.908612624479,1
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.307221044060715,352.861900812946,0.000870655186499079,0.999305317756676,-691.289396065659,691.90383815378,0.999999948577024
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.744233472447738,321.465017172979,-0.00231513052024342,0.998152794751772,-630.804089421036,629.31562247614,1
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.0519023700642538,723.039562292105,7.17835824912793e-05,0.99994272498786,-1417.07959912007,1417.18340386019,0.999996294200444
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.149481407774987,1333.78550995385,0.000112073048222093,0.999910578645329,-2614.02208120316,2614.32104401871,1
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",0.953227283198806,1140.61549265628,0.000835713077137782,0.999333197516108,-2234.61205853152,2236.51851309791,1
"edge_1847_26","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.487397889642921,1765.0620085292,0.000276136411801793,0.999779675023148,-3458.97056930753,3459.94536508681,1
"edge_187_2","fixed","cond",NA,"(Intercept)",-40.4652408592002,9520.27033195586,-0.00425042981430622,0.99660865788581,-18699.8522145779,18618.9217328595,0.999989040315975
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC",18.6644821570019,9520.26718686328,0.00196049982533647,0.998435748459956,-18640.7163272935,18678.0452916075,0.999998120218113
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-6",0.0947749510704403,266322.908228375,3.5586480975632e-07,0.999999716060963,-521983.213610629,521983.403160531,1
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-12",-8.0312346146398,1377988.21460901,-5.82823171453508e-06,0.999995349743898,-2700815.30298892,2700799.24051969,0.999995349743898
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-18",-1.94235736574252,977278.444867423,-1.98751683918089e-06,0.999998414191,-1915432.49716483,1915428.6124501,0.999999998540549
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-24",-7.84834257910833,1506357.27868013,-5.21014681589021e-06,0.999995842904296,-2952413.8624054,2952398.16572024,0.999995842904296
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-30",25.7579526324361,9520.2657386226,0.00270559177018969,0.997841252732484,-18633.6200183185,18685.1359235833,1
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-36",25.1428473556401,9520.26528480283,0.00264098180076721,0.997892803845347,-18634.2342341249,18684.5199288361,0.999999999336064
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-over42",22.817324195829,9520.26363224945,0.00239671138082105,0.99808770282332,-18636.5565183396,18682.1911667312,1
"edge_187_2","fixed","cond",NA,"SexMale",3.83487352860843,6.36402779377615,0.602585917735752,0.546784190864076,-8.63839174380471,16.3081388010216,1
"edge_187_2","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.77812414725703,1.08453273595342,-0.717474098716785,0.47308161273276,-2.90376924978042,1.34752095526636,0.883719897235668
