"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-17.9047984722133,1.67511575732368e-08,1.67511575732368e-08,7210.853449013,-0.002483034580971,1,Inf
"CountryUSA","CountryUSA",0.273921686330362,1.31511180697422,1.31511180697422,0.558950859130859,0.490063986584253,1.55228293166214,51.0685129948903
"SexMale","SexMale",0.672570434660663,1.95926702146942,1.95926702146942,0.324502054225802,2.0726230416793,2.8214037954549,40.4847332453263
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.11228499641562,0.328806779723518,0.328806779723518,0.583935638030607,-1.90480752325194,1.11036330489691,2.8087291153348
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.372426458752683,0.689060324050306,0.689060324050306,0.421942091501334,-0.882648273907761,1.35170888108481,4.83309790943296
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.524661782210832,0.591755472752522,0.591755472752522,0.292975164638734,-1.79080633970388,1.39548671952515,2.85995982151766
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.107116914359043,0.898420628577884,0.898420628577884,0.328295009219582,-0.326282493948599,1.60335857644033,5.52741231498586
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0433886431072709,0.957539176741661,0.957539176741661,0.33840601786194,-0.128214750380037,1.6377000635885,6.41536326275602
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.5703709142239,315721455.9207,315721455.9207,2342.79925950072,0.00835341347956314,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.414750465609143,0.660505078875237,0.660505078875237,3739.77909617828,-0.000110902396891031,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.4602795365433,282808213.919894,282808213.919894,2342.79924828733,0.00830642213615593,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.6331701797309,336184333.711318,336184333.711318,2342.79931320215,0.00838021851427649,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9527576297603,462777821.524749,462777821.524749,2342.79929779586,0.00851663121486,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.2782668361665,235746312.118192,235746312.118192,2342.799226001,0.00822873194689977,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4241205100241,100344568.885615,100344568.885615,2342.79922027732,0.0078641483019801,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6000484116098,119646056.316185,119646056.316185,2342.79924427509,0.00793924125469192,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.0589860659829,514644055.850524,514644055.850524,2342.79923067953,0.00856197398535288,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.404273833767022,1.49821415241668,1.49821415241668,33764.7565468057,1.19732488876858e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.413679285562011,1.51237200955741,1.51237200955741,33764.756544906,1.22518071472493e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.65990702075311,1.93461244723091,1.93461244723091,33764.7565457819,1.95442552609061e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.22396647314924,1.25102907566013,1.25102907566013,33764.7565452361,6.63314343312924e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",20.886277245545,1177050118.10416,1177050118.10416,33683.3862352887,0.000620076529706603,1,Inf
