"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae",610.832400797013,-10.1285500028102,0.848821378576501,-11.9324869265146,8.01428770116701e-33,6.41143016093361e-32
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",8.68431155362616,-2.73829223959618,0.54662926738573,-5.00941388062177,5.45960501223597e-07,2.18384200489439e-06
