"","orf","total_PA"
"7752","virus_comp_250_cycle_1_15",5
"7753","virus_comp_250_cycle_1_16",5
"7754","virus_comp_250_cycle_1_161",5
"7755","virus_comp_250_cycle_1_17",5
"7756","virus_comp_250_cycle_1_171",5
"7757","virus_comp_250_cycle_1_18",5
"7758","virus_comp_250_cycle_1_211",5
"7759","virus_comp_250_cycle_1_212",5
"7760","virus_comp_250_cycle_1_220",5
"7761","virus_comp_250_cycle_1_241",5
"7762","virus_comp_250_cycle_1_25",5
"7763","virus_comp_250_cycle_1_256",5
"7764","virus_comp_250_cycle_1_259",5
"7765","virus_comp_250_cycle_1_31",5
"7766","virus_comp_250_cycle_1_64",5
"7767","virus_comp_250_cycle_1_88",5
"7768","virus_comp_250_cycle_1_99",5
"7769","virus_comp_2500_cycle_1_1",5
"7770","virus_comp_2500_cycle_1_4",5
"7771","virus_comp_2500_cycle_1_5",5
"7772","virus_comp_2500_cycle_1_8",5
"7773","virus_comp_2506_cycle_1_9",5
"7774","virus_comp_2524_cycle_1_2",5
"7775","virus_comp_2527_cycle_1_6",5
"7776","virus_comp_2529_cycle_1_3",5
"7777","virus_comp_2529_cycle_1_8",5
"7778","virus_comp_2530_cycle_1_8",5
"7779","virus_comp_254_cycle_1_2",5
"7780","virus_comp_254_cycle_1_4",5
"7781","virus_comp_254_cycle_1_8",5
"7782","virus_comp_2540_cycle_1_3",5
"7783","virus_comp_2540_cycle_1_4",5
"7784","virus_comp_2540_cycle_1_6",5
"7785","virus_comp_2540_cycle_1_7",5
"7786","virus_comp_2559_cycle_1_1",5
"7787","virus_comp_2575_cycle_1_9",5
"7788","virus_comp_2577_cycle_1_8",5
"7789","virus_comp_2589_cycle_1_1",5
"7790","virus_comp_2590_cycle_1_7",5
"7791","virus_comp_2595_cycle_1_1",5
"7792","virus_comp_2595_cycle_1_4",5
"7793","virus_comp_2601_cycle_1_1",5
"7794","virus_comp_2601_cycle_1_2",5
"7795","virus_comp_2601_cycle_1_4",5
"7796","virus_comp_2616_cycle_1_13",5
"7797","virus_comp_262_cycle_1_72",5
"7798","virus_comp_2634_cycle_1_5",5
"7799","virus_comp_2638_cycle_1_12",5
"7800","virus_comp_2638_cycle_1_13",5
"7801","virus_comp_2638_cycle_1_14",5
"7802","virus_comp_2641_cycle_1_6",5
"7803","virus_comp_2649_cycle_1_10",5
"7804","virus_comp_2664_cycle_1_6",5
"7805","virus_comp_2669_cycle_1_2",5
"7806","virus_comp_2670_cycle_1_10",5
"7807","virus_comp_2670_cycle_1_12",5
"7808","virus_comp_2671_cycle_1_5",5
"7809","virus_comp_2679_cycle_1_2",5
"7810","virus_comp_2686_cycle_1_2",5
"7811","virus_comp_2696_cycle_1_8",5
"7812","virus_comp_2702_cycle_1_4",5
"7813","virus_comp_2702_cycle_1_6",5
"7814","virus_comp_2705_cycle_1_5",5
"7815","virus_comp_2705_cycle_1_6",5
"7816","virus_comp_2708_cycle_1_7",5
"7817","virus_comp_2708_cycle_1_8",5
"7818","virus_comp_2721_cycle_1_9",5
"7819","virus_comp_2727_cycle_1_4",5
"7820","virus_comp_2741_cycle_1_1",5
"7821","virus_comp_2741_cycle_1_4",5
"7822","virus_comp_2741_cycle_1_6",5
"7823","virus_comp_2741_cycle_1_8",5
"7824","virus_comp_2742_cycle_1_1",5
"7825","virus_comp_2742_cycle_1_10",5
"7826","virus_comp_2742_cycle_1_2",5
"7827","virus_comp_2758_cycle_1_2",5
"7828","virus_comp_2760_cycle_1_10",5
"7829","virus_comp_277_cycle_1_5",5
"7830","virus_comp_2774_cycle_1_7",5
"7831","virus_comp_2774_cycle_1_8",5
"7832","virus_comp_2775_cycle_1_4",5
"7833","virus_comp_2788_cycle_1_5",5
"7834","virus_comp_279_cycle_1_3",5
"7835","virus_comp_279_cycle_1_4",5
"7836","virus_comp_2791_cycle_1_4",5
"7837","virus_comp_2799_cycle_1_2",5
"7838","virus_comp_280_cycle_1_16",5
"7839","virus_comp_280_cycle_1_18",5
"7840","virus_comp_2801_cycle_1_4",5
"7841","virus_comp_2801_cycle_1_8",5
"7842","virus_comp_2807_cycle_1_2",5
"7843","virus_comp_2814_cycle_1_14",5
"7844","virus_comp_2814_cycle_1_6",5
"7845","virus_comp_2826_cycle_1_8",5
"7846","virus_comp_2831_cycle_1_2",5
"7847","virus_comp_2833_cycle_1_1",5
"7848","virus_comp_2838_cycle_1_1",5
"7849","virus_comp_2849_cycle_1_6",5
"7850","virus_comp_285_cycle_1_128",5
"7851","virus_comp_2864_cycle_1_8",5
"7852","virus_comp_2882_cycle_1_4",5
"7853","virus_comp_2882_cycle_1_5",5
"7854","virus_comp_2885_cycle_1_2",5
"7855","virus_comp_2885_cycle_1_8",5
"7856","virus_comp_29_cycle_1_17",5
"7857","virus_comp_29_cycle_1_28",5
"7858","virus_comp_29_cycle_1_49",5
"7859","virus_comp_29_cycle_1_57",5
"7860","virus_comp_29_cycle_1_62",5
"7861","virus_comp_29_cycle_1_68",5
"7862","virus_comp_2904_cycle_1_1",5
"7863","virus_comp_2915_cycle_1_11",5
"7864","virus_comp_2918_cycle_1_4",5
"7865","virus_comp_2923_cycle_1_9",5
"7866","virus_comp_2945_cycle_1_7",5
"7867","virus_comp_2946_cycle_1_2",5
"7868","virus_comp_2950_cycle_1_3",5
"7869","virus_comp_2950_cycle_1_6",5
"7870","virus_comp_2950_cycle_1_7",5
"7871","virus_comp_2955_cycle_1_1",5
"7872","virus_comp_2955_cycle_1_2",5
"7873","virus_comp_2955_cycle_1_4",5
"7874","virus_comp_2962_cycle_1_10",5
"7875","virus_comp_2968_cycle_1_1",5
"7876","virus_comp_2969_cycle_1_13",5
"7877","virus_comp_2969_cycle_1_15",5
"7878","virus_comp_297_cycle_1_2",5
"7879","virus_comp_2977_cycle_1_2",5
"7880","virus_comp_2981_cycle_1_4",5
"7881","virus_comp_2996_cycle_1_4",5
"7882","virus_comp_3_cycle_1_1",5
"7883","virus_comp_3023_cycle_1_4",5
"7884","virus_comp_3026_cycle_1_2",5
"7885","virus_comp_3026_cycle_1_4",5
"7886","virus_comp_3026_cycle_1_7",5
"7887","virus_comp_3029_cycle_1_2",5
"7888","virus_comp_3029_cycle_1_4",5
"7889","virus_comp_3029_cycle_1_6",5
"7890","virus_comp_3041_cycle_1_4",5
"7891","virus_comp_3044_cycle_1_1",5
"7892","virus_comp_306_cycle_1_4",5
"7893","virus_comp_3067_cycle_1_3",5
"7894","virus_comp_3067_cycle_1_8",5
"7895","virus_comp_3082_cycle_1_4",5
"7896","virus_comp_3083_cycle_1_4",5
"7897","virus_comp_3083_cycle_1_5",5
"7898","virus_comp_3089_cycle_1_2",5
"7899","virus_comp_3104_cycle_1_6",5
"7900","virus_comp_3114_cycle_1_4",5
"7901","virus_comp_3126_cycle_1_2",5
"7902","virus_comp_3141_cycle_1_5",5
"7903","virus_comp_3147_cycle_1_2",5
"7904","virus_comp_3151_cycle_1_8",5
"7905","virus_comp_318_cycle_1_61",5
"7906","virus_comp_3189_cycle_1_6",5
"7907","virus_comp_3192_cycle_1_2",5
"7908","virus_comp_3195_cycle_1_10",5
"7909","virus_comp_3197_cycle_1_2",5
"7910","virus_comp_3197_cycle_1_8",5
"7911","virus_comp_3208_cycle_1_4",5
"7912","virus_comp_3225_cycle_1_8",5
"7913","virus_comp_3226_cycle_1_1",5
"7914","virus_comp_3233_cycle_1_5",5
"7915","virus_comp_3236_cycle_1_10",5
"7916","virus_comp_3236_cycle_1_3",5
"7917","virus_comp_3236_cycle_1_8",5
"7918","virus_comp_3260_cycle_1_4",5
"7919","virus_comp_3260_cycle_1_7",5
"7920","virus_comp_3264_cycle_1_4",5
"7921","virus_comp_330_cycle_1_104",5
"7922","virus_comp_330_cycle_1_106",5
"7923","virus_comp_330_cycle_1_112",5
"7924","virus_comp_330_cycle_1_116",5
"7925","virus_comp_330_cycle_1_12",5
"7926","virus_comp_330_cycle_1_17",5
"7927","virus_comp_330_cycle_1_18",5
"7928","virus_comp_330_cycle_1_23",5
"7929","virus_comp_330_cycle_1_40",5
"7930","virus_comp_330_cycle_1_5",5
"7931","virus_comp_330_cycle_1_55",5
"7932","virus_comp_330_cycle_1_56",5
"7933","virus_comp_330_cycle_1_57",5
"7934","virus_comp_330_cycle_1_6",5
"7935","virus_comp_330_cycle_1_61",5
"7936","virus_comp_330_cycle_1_64",5
"7937","virus_comp_330_cycle_1_78",5
"7938","virus_comp_330_cycle_1_80",5
"7939","virus_comp_330_cycle_1_83",5
"7940","virus_comp_330_cycle_1_88",5
"7941","virus_comp_330_cycle_1_97",5
"7942","virus_comp_330_cycle_1_99",5
"7943","virus_comp_332_cycle_1_14",5
"7944","virus_comp_332_cycle_1_23",5
"7945","virus_comp_332_cycle_1_34",5
"7946","virus_comp_332_cycle_1_37",5
"7947","virus_comp_332_cycle_1_38",5
"7948","virus_comp_332_cycle_1_4",5
"7949","virus_comp_332_cycle_1_47",5
"7950","virus_comp_332_cycle_1_76",5
"7951","virus_comp_332_cycle_1_8",5
"7952","virus_comp_332_cycle_1_80",5
"7953","virus_comp_3358_cycle_1_8",5
"7954","virus_comp_3359_cycle_1_1",5
"7955","virus_comp_3378_cycle_1_1",5
"7956","virus_comp_3378_cycle_1_6",5
"7957","virus_comp_3378_cycle_1_8",5
"7958","virus_comp_3381_cycle_1_6",5
"7959","virus_comp_3390_cycle_1_5",5
"7960","virus_comp_3390_cycle_1_6",5
"7961","virus_comp_3396_cycle_1_1",5
"7962","virus_comp_3421_cycle_1_1",5
"7963","virus_comp_3485_cycle_1_4",5
"7964","virus_comp_3485_cycle_1_5",5
"7965","virus_comp_3508_cycle_1_6",5
"7966","virus_comp_3527_cycle_1_5",5
"7967","virus_comp_3531_cycle_1_1",5
"7968","virus_comp_3542_cycle_1_10",5
"7969","virus_comp_3542_cycle_1_4",5
"7970","virus_comp_3545_cycle_1_5",5
"7971","virus_comp_3568_cycle_1_3",5
"7972","virus_comp_357_cycle_1_5",5
"7973","virus_comp_3571_cycle_1_6",5
"7974","virus_comp_358_cycle_1_1",5
"7975","virus_comp_358_cycle_1_10",5
"7976","virus_comp_358_cycle_1_3",5
"7977","virus_comp_358_cycle_1_9",5
"7978","virus_comp_36_cycle_2_22",5
"7979","virus_comp_36_cycle_2_27",5
"7980","virus_comp_3601_cycle_1_6",5
"7981","virus_comp_3602_cycle_1_5",5
"7982","virus_comp_3616_cycle_1_2",5
"7983","virus_comp_3616_cycle_1_5",5
"7984","virus_comp_3621_cycle_1_6",5
"7985","virus_comp_3658_cycle_1_6",5
"7986","virus_comp_3688_cycle_1_4",5
"7987","virus_comp_370_cycle_1_40",5
"7988","virus_comp_370_cycle_1_54",5
"7989","virus_comp_370_cycle_1_64",5
"7990","virus_comp_370_cycle_1_65",5
"7991","virus_comp_370_cycle_1_7",5
"7992","virus_comp_370_cycle_1_71",5
"7993","virus_comp_370_cycle_1_74",5
"7994","virus_comp_370_cycle_1_9",5
"7995","virus_comp_3713_cycle_1_4",5
"7996","virus_comp_3713_cycle_1_5",5
"7997","virus_comp_372_cycle_1_102",5
"7998","virus_comp_372_cycle_1_108",5
"7999","virus_comp_372_cycle_1_2",5
"8000","virus_comp_372_cycle_1_4",5
"8001","virus_comp_372_cycle_1_98",5
"8002","virus_comp_372_cycle_1_99",5
"8003","virus_comp_3720_cycle_1_2",5
"8004","virus_comp_3720_cycle_1_4",5
"8005","virus_comp_3730_cycle_1_2",5
"8006","virus_comp_3732_cycle_1_1",5
"8007","virus_comp_3747_cycle_1_2",5
"8008","virus_comp_3755_cycle_1_1",5
"8009","virus_comp_3755_cycle_1_7",5
"8010","virus_comp_3773_cycle_1_2",5
"8011","virus_comp_3775_cycle_1_1",5
"8012","virus_comp_3776_cycle_1_5",5
"8013","virus_comp_3808_cycle_1_4",5
"8014","virus_comp_3811_cycle_1_2",5
"8015","virus_comp_3816_cycle_1_6",5
"8016","virus_comp_3816_cycle_1_7",5
"8017","virus_comp_3850_cycle_1_11",5
"8018","virus_comp_3850_cycle_1_3",5
"8019","virus_comp_3907_cycle_1_4",5
"8020","virus_comp_391_cycle_1_11",5
"8021","virus_comp_391_cycle_1_2",5
"8022","virus_comp_391_cycle_1_20",5
"8023","virus_comp_391_cycle_1_25",5
"8024","virus_comp_391_cycle_1_26",5
"8025","virus_comp_391_cycle_1_4",5
"8026","virus_comp_391_cycle_1_46",5
"8027","virus_comp_391_cycle_1_52",5
"8028","virus_comp_391_cycle_1_55",5
"8029","virus_comp_391_cycle_1_7",5
"8030","virus_comp_391_cycle_1_72",5
"8031","virus_comp_391_cycle_1_75",5
"8032","virus_comp_391_cycle_1_86",5
"8033","virus_comp_391_cycle_1_87",5
"8034","virus_comp_3918_cycle_1_6",5
"8035","virus_comp_3930_cycle_1_5",5
"8036","virus_comp_3946_cycle_1_3",5
"8037","virus_comp_3956_cycle_1_4",5
"8038","virus_comp_3986_cycle_1_9",5
"8039","virus_comp_3996_cycle_1_1",5
"8040","virus_comp_3997_cycle_1_2",5
"8041","virus_comp_3997_cycle_1_4",5
"8042","virus_comp_4_cycle_1_1",5
"8043","virus_comp_400_cycle_3_1",5
"8044","virus_comp_400_cycle_3_13",5
"8045","virus_comp_400_cycle_3_17",5
"8046","virus_comp_400_cycle_3_19",5
"8047","virus_comp_400_cycle_3_46",5
"8048","virus_comp_400_cycle_3_48",5
"8049","virus_comp_400_cycle_3_56",5
"8050","virus_comp_400_cycle_3_57",5
"8051","virus_comp_400_cycle_3_72",5
"8052","virus_comp_400_cycle_3_73",5
"8053","virus_comp_400_cycle_3_76",5
"8054","virus_comp_4011_cycle_1_1",5
"8055","virus_comp_402_cycle_1_1",5
"8056","virus_comp_402_cycle_1_4",5
"8057","virus_comp_402_cycle_1_8",5
"8058","virus_comp_402_cycle_1_9",5
"8059","virus_comp_4045_cycle_1_5",5
"8060","virus_comp_405_cycle_1_1",5
"8061","virus_comp_405_cycle_1_2",5
"8062","virus_comp_405_cycle_1_4",5
"8063","virus_comp_407_cycle_1_24",5
"8064","virus_comp_407_cycle_1_26",5
"8065","virus_comp_407_cycle_1_33",5
"8066","virus_comp_407_cycle_1_37",5
"8067","virus_comp_4093_cycle_1_2",5
"8068","virus_comp_410_cycle_1_16",5
"8069","virus_comp_410_cycle_1_2",5
"8070","virus_comp_4117_cycle_1_3",5
"8071","virus_comp_4119_cycle_1_7",5
"8072","virus_comp_415_cycle_1_94",5
"8073","virus_comp_417_cycle_1_7",5
"8074","virus_comp_420_cycle_1_7",5
"8075","virus_comp_4210_cycle_1_2",5
"8076","virus_comp_4236_cycle_1_2",5
"8077","virus_comp_4247_cycle_1_3",5
"8078","virus_comp_4270_cycle_1_5",5
"8079","virus_comp_4270_cycle_1_6",5
"8080","virus_comp_4271_cycle_1_6",5
"8081","virus_comp_4276_cycle_1_4",5
"8082","virus_comp_4276_cycle_1_6",5
"8083","virus_comp_429_cycle_1_1",5
"8084","virus_comp_429_cycle_1_13",5
"8085","virus_comp_429_cycle_1_19",5
"8086","virus_comp_429_cycle_1_2",5
"8087","virus_comp_429_cycle_1_21",5
"8088","virus_comp_429_cycle_1_26",5
"8089","virus_comp_429_cycle_1_27",5
"8090","virus_comp_429_cycle_1_29",5
"8091","virus_comp_429_cycle_1_3",5
"8092","virus_comp_429_cycle_1_4",5
"8093","virus_comp_429_cycle_1_5",5
"8094","virus_comp_429_cycle_1_56",5
"8095","virus_comp_429_cycle_1_6",5
"8096","virus_comp_429_cycle_1_7",5
"8097","virus_comp_429_cycle_1_8",5
"8098","virus_comp_429_cycle_1_83",5
"8099","virus_comp_429_cycle_1_86",5
"8100","virus_comp_429_cycle_1_87",5
"8101","virus_comp_429_cycle_1_88",5
"8102","virus_comp_429_cycle_1_89",5
"8103","virus_comp_429_cycle_1_90",5
"8104","virus_comp_4293_cycle_1_2",5
"8105","virus_comp_431_cycle_1_3",5
"8106","virus_comp_431_cycle_1_7",5
"8107","virus_comp_433_cycle_1_10",5
"8108","virus_comp_433_cycle_1_15",5
"8109","virus_comp_433_cycle_1_2",5
"8110","virus_comp_433_cycle_1_29",5
"8111","virus_comp_433_cycle_1_3",5
"8112","virus_comp_433_cycle_1_34",5
"8113","virus_comp_433_cycle_1_35",5
"8114","virus_comp_433_cycle_1_52",5
"8115","virus_comp_433_cycle_1_54",5
"8116","virus_comp_433_cycle_1_55",5
"8117","virus_comp_433_cycle_1_56",5
"8118","virus_comp_433_cycle_1_60",5
"8119","virus_comp_433_cycle_1_61",5
"8120","virus_comp_433_cycle_1_64",5
"8121","virus_comp_433_cycle_1_67",5
"8122","virus_comp_433_cycle_1_69",5
"8123","virus_comp_433_cycle_1_71",5
"8124","virus_comp_433_cycle_1_72",5
"8125","virus_comp_433_cycle_1_73",5
"8126","virus_comp_433_cycle_1_74",5
"8127","virus_comp_433_cycle_1_75",5
"8128","virus_comp_433_cycle_1_76",5
"8129","virus_comp_433_cycle_1_8",5
"8130","virus_comp_433_cycle_1_9",5
"8131","virus_comp_4339_cycle_1_3",5
"8132","virus_comp_4341_cycle_1_2",5
"8133","virus_comp_4341_cycle_1_6",5
"8134","virus_comp_4346_cycle_1_3",5
"8135","virus_comp_4346_cycle_1_4",5
"8136","virus_comp_4347_cycle_1_5",5
"8137","virus_comp_4358_cycle_1_5",5
"8138","virus_comp_436_cycle_1_7",5
"8139","virus_comp_436_cycle_1_9",5
"8140","virus_comp_4374_cycle_1_3",5
"8141","virus_comp_438_cycle_1_7",5
"8142","virus_comp_439_cycle_1_24",5
"8143","virus_comp_439_cycle_1_25",5
"8144","virus_comp_439_cycle_1_35",5
"8145","virus_comp_439_cycle_1_5",5
"8146","virus_comp_439_cycle_1_7",5
"8147","virus_comp_439_cycle_1_8",5
"8148","virus_comp_440_cycle_1_4",5
"8149","virus_comp_440_cycle_1_9",5
"8150","virus_comp_442_cycle_1_11",5
"8151","virus_comp_442_cycle_1_12",5
"8152","virus_comp_442_cycle_1_13",5
"8153","virus_comp_442_cycle_1_14",5
"8154","virus_comp_442_cycle_1_15",5
"8155","virus_comp_442_cycle_1_22",5
"8156","virus_comp_442_cycle_1_27",5
"8157","virus_comp_442_cycle_1_29",5
"8158","virus_comp_442_cycle_1_33",5
"8159","virus_comp_442_cycle_1_34",5
"8160","virus_comp_442_cycle_1_51",5
"8161","virus_comp_442_cycle_1_52",5
"8162","virus_comp_443_cycle_1_3",5
"8163","virus_comp_4437_cycle_1_1",5
"8164","virus_comp_446_cycle_1_12",5
"8165","virus_comp_4464_cycle_1_1",5
"8166","virus_comp_4466_cycle_1_4",5
"8167","virus_comp_4468_cycle_1_2",5
"8168","virus_comp_447_cycle_1_9",5
"8169","virus_comp_448_cycle_1_20",5
"8170","virus_comp_448_cycle_1_24",5
"8171","virus_comp_4495_cycle_1_3",5
"8172","virus_comp_4501_cycle_1_2",5
"8173","virus_comp_4502_cycle_1_1",5
"8174","virus_comp_4511_cycle_1_3",5
"8175","virus_comp_4511_cycle_1_4",5
"8176","virus_comp_4526_cycle_1_4",5
"8177","virus_comp_453_cycle_1_2",5
"8178","virus_comp_453_cycle_1_3",5
"8179","virus_comp_454_cycle_1_1",5
"8180","virus_comp_454_cycle_1_2",5
"8181","virus_comp_455_cycle_1_2",5
"8182","virus_comp_457_cycle_1_5",5
"8183","virus_comp_4588_cycle_1_4",5
"8184","virus_comp_4602_cycle_1_6",5
"8185","virus_comp_4602_cycle_1_7",5
"8186","virus_comp_4632_cycle_1_4",5
"8187","virus_comp_4632_cycle_1_7",5
"8188","virus_comp_464_cycle_1_21",5
"8189","virus_comp_464_cycle_1_22",5
"8190","virus_comp_464_cycle_1_23",5
"8191","virus_comp_464_cycle_1_29",5
"8192","virus_comp_464_cycle_1_33",5
"8193","virus_comp_464_cycle_1_47",5
"8194","virus_comp_464_cycle_1_5",5
"8195","virus_comp_464_cycle_1_53",5
"8196","virus_comp_464_cycle_1_54",5
"8197","virus_comp_464_cycle_1_55",5
"8198","virus_comp_464_cycle_1_56",5
"8199","virus_comp_464_cycle_1_57",5
"8200","virus_comp_464_cycle_1_60",5
"8201","virus_comp_464_cycle_1_66",5
"8202","virus_comp_464_cycle_1_69",5
"8203","virus_comp_464_cycle_1_71",5
"8204","virus_comp_464_cycle_1_8",5
"8205","virus_comp_464_cycle_1_88",5
"8206","virus_comp_4650_cycle_1_5",5
"8207","virus_comp_4659_cycle_1_1",5
"8208","virus_comp_467_cycle_1_1",5
"8209","virus_comp_467_cycle_1_2",5
"8210","virus_comp_467_cycle_1_3",5
"8211","virus_comp_467_cycle_1_4",5
"8212","virus_comp_467_cycle_1_6",5
"8213","virus_comp_4690_cycle_1_3",5
"8214","virus_comp_4695_cycle_1_1",5
"8215","virus_comp_4722_cycle_1_1",5
"8216","virus_comp_4722_cycle_1_5",5
"8217","virus_comp_473_cycle_1_3",5
"8218","virus_comp_473_cycle_1_6",5
"8219","virus_comp_473_cycle_1_7",5
"8220","virus_comp_473_cycle_1_8",5
"8221","virus_comp_4738_cycle_1_2",5
"8222","virus_comp_4744_cycle_1_1",5
"8223","virus_comp_475_cycle_1_17",5
"8224","virus_comp_475_cycle_1_19",5
"8225","virus_comp_475_cycle_1_22",5
"8226","virus_comp_475_cycle_1_40",5
"8227","virus_comp_475_cycle_1_9",5
"8228","virus_comp_4768_cycle_1_7",5
"8229","virus_comp_477_cycle_1_5",5
"8230","virus_comp_479_cycle_1_17",5
"8231","virus_comp_481_cycle_1_1",5
"8232","virus_comp_4830_cycle_1_3",5
"8233","virus_comp_4853_cycle_1_1",5
"8234","virus_comp_4856_cycle_1_1",5
"8235","virus_comp_4875_cycle_1_1",5
"8236","virus_comp_488_cycle_1_1",5
"8237","virus_comp_488_cycle_1_3",5
"8238","virus_comp_488_cycle_1_4",5
"8239","virus_comp_488_cycle_1_5",5
"8240","virus_comp_488_cycle_1_7",5
"8241","virus_comp_488_cycle_1_8",5
"8242","virus_comp_490_cycle_1_2",5
"8243","virus_comp_4924_cycle_1_4",5
"8244","virus_comp_4933_cycle_1_5",5
"8245","virus_comp_4946_cycle_1_5",5
"8246","virus_comp_4948_cycle_1_2",5
"8247","virus_comp_4952_cycle_1_2",5
"8248","virus_comp_496_cycle_1_1",5
"8249","virus_comp_496_cycle_1_18",5
"8250","virus_comp_496_cycle_1_2",5
"8251","virus_comp_496_cycle_1_27",5
"8252","virus_comp_496_cycle_1_29",5
"8253","virus_comp_496_cycle_1_3",5
"8254","virus_comp_496_cycle_1_31",5
"8255","virus_comp_496_cycle_1_36",5
"8256","virus_comp_496_cycle_1_41",5
"8257","virus_comp_496_cycle_1_43",5
"8258","virus_comp_496_cycle_1_46",5
"8259","virus_comp_496_cycle_1_5",5
"8260","virus_comp_496_cycle_1_51",5
"8261","virus_comp_496_cycle_1_53",5
"8262","virus_comp_496_cycle_1_76",5
"8263","virus_comp_496_cycle_1_8",5
"8264","virus_comp_496_cycle_1_81",5
"8265","virus_comp_496_cycle_1_82",5
"8266","virus_comp_496_cycle_1_83",5
"8267","virus_comp_496_cycle_1_85",5
"8268","virus_comp_497_cycle_1_3",5
"8269","virus_comp_498_cycle_1_14",5
"8270","virus_comp_498_cycle_1_99",5
"8271","virus_comp_499_cycle_1_4",5
"8272","virus_comp_4991_cycle_1_6",5
"8273","virus_comp_4991_cycle_1_7",5
"8274","virus_comp_4995_cycle_1_4",5
"8275","virus_comp_4995_cycle_1_5",5
"8276","virus_comp_5035_cycle_1_1",5
"8277","virus_comp_5035_cycle_1_2",5
"8278","virus_comp_505_cycle_1_23",5
"8279","virus_comp_505_cycle_1_7",5
"8280","virus_comp_5079_cycle_1_5",5
"8281","virus_comp_5079_cycle_1_8",5
"8282","virus_comp_5081_cycle_1_3",5
"8283","virus_comp_510_cycle_1_12",5
"8284","virus_comp_510_cycle_1_17",5
"8285","virus_comp_5105_cycle_1_2",5
"8286","virus_comp_513_cycle_1_8",5
"8287","virus_comp_516_cycle_1_16",5
"8288","virus_comp_516_cycle_1_2",5
"8289","virus_comp_516_cycle_1_46",5
"8290","virus_comp_516_cycle_1_79",5
"8291","virus_comp_516_cycle_1_80",5
"8292","virus_comp_516_cycle_1_92",5
"8293","virus_comp_5176_cycle_1_2",5
"8294","virus_comp_5179_cycle_1_1",5
"8295","virus_comp_521_cycle_1_7",5
"8296","virus_comp_523_cycle_1_1",5
"8297","virus_comp_523_cycle_1_5",5
"8298","virus_comp_523_cycle_1_7",5
"8299","virus_comp_5238_cycle_1_3",5
"8300","virus_comp_524_cycle_1_2",5
"8301","virus_comp_5257_cycle_1_1",5
"8302","virus_comp_5292_cycle_1_8",5
"8303","virus_comp_5304_cycle_1_1",5
"8304","virus_comp_5304_cycle_1_4",5
"8305","virus_comp_5304_cycle_1_5",5
"8306","virus_comp_531_cycle_1_4",5
"8307","virus_comp_531_cycle_1_5",5
"8308","virus_comp_5321_cycle_1_1",5
"8309","virus_comp_5339_cycle_1_6",5
"8310","virus_comp_5339_cycle_1_7",5
"8311","virus_comp_536_cycle_1_4",5
"8312","virus_comp_536_cycle_1_9",5
"8313","virus_comp_5366_cycle_1_6",5
"8314","virus_comp_5397_cycle_1_6",5
"8315","virus_comp_5406_cycle_1_2",5
"8316","virus_comp_5406_cycle_1_3",5
"8317","virus_comp_542_cycle_2_15",5
"8318","virus_comp_542_cycle_2_17",5
"8319","virus_comp_542_cycle_2_18",5
"8320","virus_comp_542_cycle_2_24",5
"8321","virus_comp_542_cycle_2_26",5
"8322","virus_comp_542_cycle_2_28",5
"8323","virus_comp_542_cycle_2_57",5
"8324","virus_comp_542_cycle_2_58",5
"8325","virus_comp_542_cycle_2_6",5
"8326","virus_comp_542_cycle_2_7",5
"8327","virus_comp_542_cycle_2_88",5
"8328","virus_comp_542_cycle_2_9",5
"8329","virus_comp_542_cycle_2_97",5
"8330","virus_comp_542_cycle_2_99",5
"8331","virus_comp_547_cycle_1_12",5
"8332","virus_comp_548_cycle_1_3",5
"8333","virus_comp_551_cycle_1_13",5
"8334","virus_comp_551_cycle_1_23",5
"8335","virus_comp_551_cycle_1_31",5
"8336","virus_comp_5521_cycle_1_5",5
"8337","virus_comp_5582_cycle_1_1",5
"8338","virus_comp_5588_cycle_1_4",5
"8339","virus_comp_5588_cycle_1_5",5
"8340","virus_comp_5634_cycle_1_5",5
"8341","virus_comp_564_cycle_1_1",5
"8342","virus_comp_564_cycle_1_7",5
"8343","virus_comp_565_cycle_1_12",5
"8344","virus_comp_565_cycle_1_15",5
"8345","virus_comp_565_cycle_1_17",5
"8346","virus_comp_565_cycle_1_18",5
"8347","virus_comp_565_cycle_1_19",5
"8348","virus_comp_565_cycle_1_25",5
"8349","virus_comp_565_cycle_1_26",5
"8350","virus_comp_565_cycle_1_27",5
"8351","virus_comp_565_cycle_1_28",5
"8352","virus_comp_565_cycle_1_29",5
"8353","virus_comp_565_cycle_1_30",5
"8354","virus_comp_565_cycle_1_32",5
"8355","virus_comp_565_cycle_1_34",5
"8356","virus_comp_565_cycle_1_35",5
"8357","virus_comp_565_cycle_1_40",5
"8358","virus_comp_565_cycle_1_41",5
"8359","virus_comp_565_cycle_1_43",5
"8360","virus_comp_565_cycle_1_44",5
"8361","virus_comp_565_cycle_1_45",5
"8362","virus_comp_565_cycle_1_46",5
"8363","virus_comp_565_cycle_1_47",5
"8364","virus_comp_565_cycle_1_48",5
"8365","virus_comp_565_cycle_1_49",5
"8366","virus_comp_565_cycle_1_5",5
"8367","virus_comp_565_cycle_1_51",5
"8368","virus_comp_565_cycle_1_54",5
"8369","virus_comp_565_cycle_1_55",5
"8370","virus_comp_565_cycle_1_56",5
"8371","virus_comp_565_cycle_1_57",5
"8372","virus_comp_565_cycle_1_58",5
"8373","virus_comp_5707_cycle_1_3",5
"8374","virus_comp_5762_cycle_1_1",5
