"","term","estimate","std.error","statistic","p.value"
"1","get(i)",-0.0974350076056239,0.631043406545873,-0.154403019815945,0.877291972744646
"2","CountryUSA",0.412131030151249,0.560390554956149,0.735435361117923,0.462074392834432
"3","SexMale",0.727786772184854,0.327202086304523,2.22427301856356,0.0261300808933612
"4","Delivery.ModeVaginal",-1.22158008250928,0.586269922388755,-2.08364788275672,0.0371922081178393
"5","HLA.CategoryLow/No Risk",-0.375206774452824,0.422739367222155,-0.887560524391967,0.374777195919549
"6","HLA.CategoryStandard Risk",-0.511665937080282,0.293447882474138,-1.74363479049939,0.0812227927492686
"7","feeding_first_yearBreastmilk_and_formula",-0.178339091152435,0.326237777371616,-0.54665370941787,0.584616662261084
"8","feeding_first_yearFormula",-0.0765870978696723,0.341679742780334,-0.224148781096777,0.82264153617531
"9","Age.at.Gluten.Introduction..months.11",19.6717647453116,2326.03406306846,0.0084572126683996,0.993252201023317
"10","Age.at.Gluten.Introduction..months.15",-0.414852397550979,3726.3834516964,-0.000111328424175489,0.999911172769355
"11","Age.at.Gluten.Introduction..months.36",19.5486812021702,2326.03405174323,0.00840429708564222,0.99329442004938
"12","Age.at.Gluten.Introduction..months.4",19.7479408628563,2326.03411922057,0.00848996181942232,0.993226071919412
"13","Age.at.Gluten.Introduction..months.5",19.9882175111933,2326.03410524789,0.00859326072050999,0.993143654327735
"14","Age.at.Gluten.Introduction..months.6",19.3281712184363,2326.03403019399,0.00830949632186781,0.993370057473901
"15","Age.at.Gluten.Introduction..months.7",18.4576916368437,2326.0340238569,0.00793526296156157,0.993668642643034
"16","Age.at.Gluten.Introduction..months.8",18.6468326766502,2326.03404855283,0.00801657769724032,0.993603764934529
"17","Age.at.Gluten.Introduction..months.9",20.1600040874965,2326.03403533262,0.00866711483205518,0.993084729466802
"18","Age.at.Solid.Introduction..months.4",0.394352356983258,33849.8955299787,1.16500317300538e-05,0.99999070461955
"19","Age.at.Solid.Introduction..months.5",0.420567987062269,33849.8955279404,1.24244988205392e-05,0.999990086684216
"20","Age.at.Solid.Introduction..months.6",0.641845574837705,33849.8955289023,1.8961523065549e-05,0.999984870893498
"21","Age.at.Solid.Introduction..months.7",0.130713400637751,33849.8955283778,3.86155994272327e-06,0.999996918920941
"22","Age.at.Solid.Introduction..months.8",21.0398696873701,33769.8790883634,0.000623036571505527,0.999502888770941
