"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae;Deltapolyomavirus",2.83749370898881,1.01133508092393,0.323386955651062,3.12732181447409,0.00176406715686797,0.00882033578433986
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;unclassified Parvoviridae genus",2659.20085824804,2.11191244238473,0.735832876969366,2.8700979644766,0.00410344645720994,0.0164137858288398
"Viruses;Duplornaviricota;Resentoviricetes;Reovirales;Reoviridae;unclassified Reoviridae genus",1.4201734091823,-0.651225558258991,0.243234879595425,-2.67735268618621,0.00742064767008624,0.0212018504859607
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Kobuvirus",1.39861488294666,-1.00265687134414,0.252777735999929,-3.96655531143938,7.29188594113168e-05,0.000491199961018218
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family;unclassified Picornavirales genus",2998.1521131508,2.69108903550646,0.67886874832461,3.96407853822677,7.36799941527327e-05,0.000491199961018218
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Alphatorquevirus",15786.2104240089,-3.27699382427223,0.729493845216361,-4.49214732346413,7.05086194075215e-06,0.000141017238815043
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gyrovirus",322.276610376108,1.53564971137419,0.572517788952753,2.68227422973738,0.00731234906311146,0.0212018504859607
