"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae;Deltapolyomavirus",2.83749370898881,-1.52410307342563,0.528027731691788,-2.88640725088896,0.00389667579154166,0.0264973953824833
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;unclassified Parvoviridae genus",2659.20085824804,-4.22714148726312,1.13293144606914,-3.73115381511367,0.00019060479858491,0.00324028157594347
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family;unclassified Picornavirales genus",2998.1521131508,-3.03320995672034,1.04161954600877,-2.91201328579409,0.00359107360996867,0.0264973953824833
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Alphatorquevirus",15786.2104240089,10.9410500095595,1.13050975299592,9.6779793191213,3.74035368810723e-22,1.27172025395646e-20
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gyrovirus",322.276610376108,2.70160798845883,0.883099592836436,3.05923364745477,0.00221904011035681,0.0251491212507105
