"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"edge_16_2","fixed","cond",NA,"onset_timeline_combinedt0-6",-59.2029879590397,2.90688779898533e+67,-2.03664510132469e-66,1,-5.69739539311014e+67,5.69739539311014e+67,1
"edge_16_2","fixed","cond",NA,"SexMale",-502.969109487457,5.04715618746116e+108,-9.9653961717492e-107,1,-9.89224435177236e+108,9.89224435177236e+108,1
"edge_16_2","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.72705293247894,0.399532697562897,-1.81975827488933,0.068795824472547,-1.51012263034835,0.056016765390473,0.534261881153218
"edge_16_2","fixed","cond",NA,"HLA.CategoryHigh Risk",2.71938569815073,1.94234926392799,1.40004979982403,0.161498406184513,-1.08754890454601,6.52632030084747,0.622844308745982
"edge_16_2","fixed","cond",NA,"feeding_first_yearFormula",-0.0818170475677139,1.29421315957184,-0.0632175982469387,0.949593231433837,-2.61842822864631,2.45479413351089,1
"edge_16_2","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",3.04763898142999,1.98118438061733,1.53829144386872,0.123977370829792,-0.835411051313277,6.93068901417326,0.822255833681735
"edge_16_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-40.0691890028857,1.16896555047361e+89,-3.42774763436368e-88,1,-2.29113037809632e+89,2.29113037809632e+89,1
"edge_16_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",484.821065546987,471751.789028574,0.00102770371373752,0.999180011218071,-924131.695072795,925101.337203889,1
"edge_16_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-202.815455498646,1.06246295044216e+58,-1.90891791016563e-56,1,-2.08238911777479e+58,2.08238911777479e+58,1
"edge_16_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-191.812703290144,2.75872263144867e+55,-6.95295355551633e-54,1,-5.40699700097495e+55,5.40699700097495e+55,1
"edge_1641_46","fixed","cond",NA,"onset_timeline_combinedt0-6",-55.6023584350392,2.67181897233609e+41,-2.08106758020449e-40,1,-5.23666895898956e+41,5.23666895898956e+41,1
"edge_1641_46","fixed","cond",NA,"onset_timeline_combinedt0-30",-66.4883834698443,174833786.432002,-3.80294820736515e-07,0.999999696568634,-342667991.175874,342667858.199107,1
