"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_1468_15","TP (CELIAC): (t0-18) vs t0",-33.631660128825,NA,NA,NA,NA,NA,NA,2.47716872803418e-15,"model_or_emmeans"
"edge_1468_15","TP (CELIAC): (t0-24) vs t0",-27.0588419714703,NA,NA,NA,NA,NA,NA,1.77212456228979e-12,"model_or_emmeans"
"edge_1468_15","TP (CELIAC): (t0-30) vs t0",-16.1401422491438,NA,NA,NA,NA,NA,NA,9.7819465189332e-08,"model_or_emmeans"
"edge_1468_15","TP (CELIAC): (t0-36) vs t0",-16.143683728767,NA,NA,NA,NA,NA,NA,9.74736522527851e-08,"model_or_emmeans"
"edge_1468_15","TP (CELIAC): (t0-6) vs t0",-40.4951615023075,NA,NA,NA,NA,NA,NA,2.58925495349498e-18,"model_or_emmeans"
"edge_1468_15","TP (CELIAC): (t0-over42) vs t0",-27.1496994654539,NA,NA,NA,NA,NA,NA,1.61821169976266e-12,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-12) vs t0",0.0983042486749995,NA,NA,NA,NA,NA,NA,1.10329841112875,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-18) vs t0",0.85186312194038,NA,NA,NA,NA,NA,NA,2.34400996255001,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-24) vs t0",-22.3065045177039,NA,NA,NA,NA,NA,NA,2.05309089694424e-10,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-30) vs t0",-25.5810604582362,NA,NA,NA,NA,NA,NA,7.76759550516338e-12,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-36) vs t0",0.235177019472767,NA,NA,NA,NA,NA,NA,1.26513270203592,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-6) vs t0",-23.335311035343,NA,NA,NA,NA,NA,NA,7.33843047187514e-11,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-over42) vs t0",-26.2346006101364,NA,NA,NA,NA,NA,NA,4.0407103502721e-12,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-12) vs t0",34.09217328302,NA,NA,NA,NA,NA,NA,639797786024561,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-18) vs t0",-6.91146042312399,NA,NA,NA,NA,NA,NA,0.000996301711435127,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-24) vs t0",30.8128354778097,NA,NA,NA,NA,NA,NA,24090422668886.4,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-30) vs t0",21.3135142092184,NA,NA,NA,NA,NA,NA,1804436531.7467,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-36) vs t0",31.7531298945111,NA,NA,NA,NA,NA,NA,61689194047685.8,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-6) vs t0",-16.3895888469427,NA,NA,NA,NA,NA,NA,7.62240469746476e-08,"model_or_emmeans"
"edge_1468_18","TP (CELIAC): (t0-over42) vs t0",18.6285082463961,NA,NA,NA,NA,NA,NA,123100080.66024,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-12) vs t0",-11.1723171811988,NA,NA,NA,NA,NA,NA,1.40580245735707e-05,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-18) vs t0",-29.8274884512966,NA,NA,NA,NA,NA,NA,1.11195280972022e-13,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-24) vs t0",-6.12250917886621,NA,NA,NA,NA,NA,NA,0.00219294655873279,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-30) vs t0",-5.0254007758229,NA,NA,NA,NA,NA,NA,0.00656895328964213,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-36) vs t0",19.5623404067827,NA,NA,NA,NA,NA,NA,313196205.511574,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-6) vs t0",-41.5649852551467,NA,NA,NA,NA,NA,NA,8.88293048149274e-19,"model_or_emmeans"
"edge_1468_23","TP (CELIAC): (t0-over42) vs t0",-25.3914398399268,NA,NA,NA,NA,NA,NA,9.3893988975601e-12,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-12) vs t0",-44.3593519269578,NA,NA,NA,NA,NA,NA,5.43223109668112e-20,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-18) vs t0",-36.8879305346431,NA,NA,NA,NA,NA,NA,9.54498653275892e-17,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-24) vs t0",-32.6205628033416,NA,NA,NA,NA,NA,NA,6.80878432880512e-15,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-30) vs t0",-31.8469793306046,NA,NA,NA,NA,NA,NA,1.47581734911956e-14,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-36) vs t0",-31.5023157614465,NA,NA,NA,NA,NA,NA,2.08313827036141e-14,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-6) vs t0",-44.2067788463669,NA,NA,NA,NA,NA,NA,6.32761263098854e-20,"model_or_emmeans"
"edge_1468_30","TP (CELIAC): (t0-over42) vs t0",-28.3152672675289,NA,NA,NA,NA,NA,NA,5.04470380457743e-13,"model_or_emmeans"
"edge_1468_32","TP (CELIAC): (t0-12) vs t0",-9.89585880974598,NA,NA,NA,NA,NA,NA,5.03828957892836e-05,"model_or_emmeans"
"edge_1468_32","TP (CELIAC): (t0-18) vs t0",-25.0094067674909,NA,NA,NA,NA,NA,NA,1.37579157371005e-11,"model_or_emmeans"
"edge_1468_32","TP (CELIAC): (t0-24) vs t0",-4.72221284666807,NA,NA,NA,NA,NA,NA,0.00889547243663654,"model_or_emmeans"
"edge_1468_32","TP (CELIAC): (t0-30) vs t0",-11.6392731577618,NA,NA,NA,NA,NA,NA,8.81308368939432e-06,"model_or_emmeans"
"edge_1468_32","TP (CELIAC): (t0-36) vs t0",20.4979977207928,NA,NA,NA,NA,NA,NA,798302152.360833,"model_or_emmeans"
"edge_1468_32","TP (CELIAC): (t0-6) vs t0",-32.8376939838056,NA,NA,NA,NA,NA,NA,5.47987566100591e-15,"model_or_emmeans"
