"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_1468_12","TP (CELIAC): (t0-12) vs t0",-24.3399989693311,NA,NA,NA,NA,NA,NA,2.68703150249223e-11,"model_or_emmeans"
"edge_1468_12","TP (CELIAC): (t0-18) vs t0",21.1095347210529,NA,NA,NA,NA,NA,NA,1471480275.2855,"model_or_emmeans"
"edge_1468_12","TP (CELIAC): (t0-24) vs t0",28.6639123508378,NA,NA,NA,NA,NA,NA,2809176092704.49,"model_or_emmeans"
"edge_1468_12","TP (CELIAC): (t0-30) vs t0",-24.5424302595408,NA,NA,NA,NA,NA,NA,2.19461309262564e-11,"model_or_emmeans"
"edge_1468_12","TP (CELIAC): (t0-36) vs t0",29.9638128191048,NA,NA,NA,NA,NA,NA,10306674583479.4,"model_or_emmeans"
"edge_1468_12","TP (CELIAC): (t0-6) vs t0",-39.4464611449156,NA,NA,NA,NA,NA,NA,7.38957725987792e-18,"model_or_emmeans"
"edge_1468_12","TP (CELIAC): (t0-over42) vs t0",-55.9203568913827,NA,NA,NA,NA,NA,NA,5.17723139402678e-25,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-12) vs t0",-29.5708340777997,NA,NA,NA,NA,NA,NA,1.43730830409357e-13,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-18) vs t0",23.638465187805,NA,NA,NA,NA,NA,NA,18452490555.9486,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-24) vs t0",30.2659276907451,NA,NA,NA,NA,NA,NA,13942009867487.2,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-30) vs t0",-20.4652785662987,NA,NA,NA,NA,NA,NA,1.29432234263433e-09,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-36) vs t0",32.3727830101059,NA,NA,NA,NA,NA,NA,114636000355546,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-6) vs t0",-8.0532547397077,NA,NA,NA,NA,NA,NA,0.00031806501712717,"model_or_emmeans"
"edge_1468_14","TP (CELIAC): (t0-over42) vs t0",-35.3137919660536,NA,NA,NA,NA,NA,NA,4.60696607370418e-16,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-12) vs t0",7.80124846605063,NA,NA,NA,NA,NA,NA,2443.65088917192,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-18) vs t0",1.4647807063903,NA,NA,NA,NA,NA,NA,4.32659434176995,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-24) vs t0",-46.4795286809661,NA,NA,NA,NA,NA,NA,6.51924304566993e-21,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-30) vs t0",-59.7332250424622,NA,NA,NA,NA,NA,NA,1.14337838483938e-26,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-36) vs t0",13.3139701215168,NA,NA,NA,NA,NA,NA,605597.057040287,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-6) vs t0",-16.1655611765012,NA,NA,NA,NA,NA,NA,9.53643348902686e-08,"model_or_emmeans"
"edge_1468_16","TP (CELIAC): (t0-over42) vs t0",-127.150245663119,NA,NA,NA,NA,NA,NA,6.0165833270033e-56,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-12) vs t0",-24.9325636312158,NA,NA,NA,NA,NA,NA,1.48567972041883e-11,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-18) vs t0",-3.16873381136844,NA,NA,NA,NA,NA,NA,0.042056816066602,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-24) vs t0",1.27748123282936,NA,NA,NA,NA,NA,NA,3.58759202681055,"model_or_emmeans"
