"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"edge_1468_16","fixed","cond",NA,"(Intercept)",-2.88005742122348,1.47034883549437,-1.95875791628395,0.050141144208807,-5.76188818350285,0.00177334105588667,0.146718647422403
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC",-0.507616260980894,1.34125249758165,-0.378464354695444,0.705085668790213,-3.13642285041533,2.12119032845354,0.999999994971643
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-6",0.450820474518064,1.5114289115774,0.298274348905742,0.765493780346724,-2.51152575736622,3.41316670640234,1
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-12",0.129240610041469,1.13457202728104,0.11391133126311,0.909308082989604,-2.09447970129597,2.3529609213789,1
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.294925272091412,1.38815993974404,-0.212457702925639,0.831749972679561,-3.01566875877103,2.4258182145882,1
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.423483630152486,1.33049175174621,-0.318291060126215,0.750264164969955,-3.03119954530266,2.18423228499769,0.99999988830664
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-30",0.706038220252558,1.15457614012281,0.61151291432149,0.540860071393054,-1.55688943179743,2.96896587230254,1
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-36",0.474552170272365,1.14583870546661,0.414152679612194,0.678762294627664,-1.7712504245342,2.72035476507893,1
"edge_1468_16","fixed","cond",NA,"onset_timeline_combinedt0-over42",-21.3025914619976,33314.3027680256,-0.000639442812606102,0.999489798487074,-65316.1361868553,65273.5310039313,0.999998252314442
"edge_1468_16","fixed","cond",NA,"SexMale",-0.478723901680217,0.905833309021629,-0.528490062037216,0.597159242906535,-2.25412456335935,1.29667675999892,1
"edge_1468_16","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.0536516387214027,0.0946548208954993,-0.566813588719745,0.570840837318803,-0.239171678639671,0.131868401196865,0.98259069069178
"edge_1468_16","fixed","cond",NA,"CountryUSA",2.10787387033844,1.14259703818795,1.84480949966519,0.0650652550546537,-0.131575173352083,4.34732291402896,0.834461333875099
"edge_1468_16","fixed","cond",NA,"HLA.CategoryHigh Risk",-2.14158912095793,0.876100346519359,-2.44445642495886,0.014507060426896,-3.85871424697893,-0.424463994936926,0.776111758669465
"edge_1468_16","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.299538842228933,1.04737052787726,0.285991284131336,0.774884797141924,-1.75326967087921,2.35234735533707,0.99999901387599
"edge_1468_16","fixed","cond",NA,"feeding_first_yearFormula",0.765745806838614,0.910817491612002,0.840723650885717,0.400502767755836,-1.01942367321002,2.55091528688725,0.999995003951683
"edge_1468_16","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.749876074231405,0.714131950574086,-1.050052547892,0.293693953774494,-2.14954897756595,0.649796829103142,0.999994013275392
"edge_1468_16","fixed","cond",NA,"Delivery.ModeC-Section",-24.0080046008306,66629.4265360858,-0.000360321345221666,0.999712505167941,-130615.284325886,130567.268316685,0.999991652096444
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-20.4942514483781,37051.4115675003,-0.000553130112493598,0.999558666045631,-72639.9265001198,72598.937997223,1
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.0228723317568632,1.88250148432135,-0.0121499674488219,0.990305967067199,-3.7125074418699,3.66676277835617,1
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",1.18569777902006,2.0815577284167,0.569620415918965,0.568935178321617,-2.89408040041768,5.2654759584578,1
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-19.2822012603007,21481.7101282374,-0.000897610159768167,0.999283810808074,-42122.660378935,42084.0959764144,1
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-25.1718407119631,228093.504816879,-0.000110357551532087,0.999911947413643,-447080.226389307,447029.882707883,1
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.180797125968527,1.89333158404497,-0.0954915279986334,0.923924419188271,-3.89165884148884,3.53006458955179,1
"edge_1468_16","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-3.43103083349281,208336.783725938,-1.64686752484682e-05,0.999986859898283,-408336.023788582,408329.161726915,1
"edge_1468_71","fixed","cond",NA,"(Intercept)",-3.81936954142957,1.82156090916011,-2.09675642588894,0.0360151426963668,-7.38956331902943,-0.249175763829705,0.12760920930688
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC",0.243108913233045,1.52756388722036,0.159148115026089,0.873552180949225,-2.75086128980287,3.23707911626896,0.999999994971643
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-6",1.26572309469999,1.61053111700527,0.785904153813283,0.431923640861788,-1.8908598906114,4.42230608001138,1
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-12",1.5149256117811,1.26545384402558,1.19714015563138,0.231251930728835,-0.965318346606795,3.995169570169,1
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-18",0.538308772406383,1.54888845273116,0.347545216349946,0.728181755175465,-2.49745681101665,3.57407435582942,1
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-24",0.353561258160373,1.51176840199741,0.233872633991578,0.815083859004345,-2.60945036272022,3.31657287904097,0.99999988830664
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-30",0.59664442415599,1.53287466128207,0.389232361409748,0.697104266326106,-2.40773470477091,3.60102355308289,1
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-36",0.376034546510212,1.51661759521769,0.247942887973838,0.8041785959151,-2.59648131843621,3.34855041145664,1
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.294733886829952,1.53222581151721,0.192356690909747,0.847462814492822,-2.70837351992644,3.29784129358634,0.999998252314442
"edge_1468_71","fixed","cond",NA,"SexMale",0.982387713573872,0.75842370537216,1.295301961971,0.195216082655322,-0.50409543397698,2.46887086112472,1
"edge_1468_71","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.150080706434768,0.141594989404788,-1.05992950079413,0.289176673383105,-0.427601786059483,0.127440373189948,0.98259069069178
"edge_1468_71","fixed","cond",NA,"CountryUSA",2.56582900864971,1.29748869010721,1.97753477792372,0.0479812134031952,0.0227979056915197,5.10886011160789,0.834461333875099
"edge_1468_71","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.9016096688953,0.884839945427398,-2.14910016068135,0.0316264610337434,-3.63586409401538,-0.167355243775209,0.776111758669465
"edge_1468_71","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.0223131325592922,0.977860569109381,-0.0228183171140796,0.981795196884331,-1.93888462991552,1.89425836479693,0.99999901387599
"edge_1468_71","fixed","cond",NA,"feeding_first_yearFormula",0.58859094020003,0.942035312369885,0.624807724796758,0.532097260113295,-1.25776434420988,2.43494622460994,0.999995003951683
"edge_1468_71","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.602297012975367,0.74256531202333,-0.811103081740026,0.4173064762521,-2.05769828070984,0.853104254759107,0.999994013275392
"edge_1468_71","fixed","cond",NA,"Delivery.ModeC-Section",-1.10658211694352,1.50384819617178,-0.735833656455789,0.461831936079548,-4.05407041965572,1.84090618576868,0.999991652096444
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-20.6187323966694,22272.4111409261,-0.00092575214538771,0.99926135676157,-43673.7424174804,43632.5049526871,1
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.15471921394203,1.96558986386393,-0.587467016985983,0.55689009593212,-5.00720455549233,2.69776612760827,1
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.29278377491841,2.19906416689627,0.133140169043653,0.894082527613761,-4.01730279189085,4.60287034172767,1
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-22.1767093487646,64480.9181397622,-0.000343926699379445,0.999725586201927,-126402.453953358,126358.100534661,1
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-24.3567505906085,150819.659770628,-0.000161495859542788,0.999871144947597,-295625.458061606,295576.744560425,1
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.141111521262265,2.1458989788647,-0.0657586972416199,0.947569939851664,-4.34699623429835,4.06477319177382,1
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-23.1415787126132,90304.9927499121,-0.000256260235540916,0.999795533916752,-177017.674992691,176971.391835266,1
"edge_1476_22","fixed","cond",NA,"(Intercept)",-1.65116016051568,1.27585324599485,-1.29416150775882,0.195609639471886,-4.1517865722241,0.849466251192747,0.320799808733893
"edge_1476_22","fixed","cond",NA,"Dx.StatusCELIAC",0.567532946251302,0.950980938955733,0.596786878688133,0.550649679439843,-1.29635544408602,2.43142133658862,0.999999994971643
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-6",0.086679087914526,1.3463517556778,0.0643807144373567,0.948667085814722,-2.55212186373623,2.72548003956528,1
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.283714181954315,1.03041195644676,-0.275340537519251,0.783054623135771,-2.30328450582943,1.7358561419208,1
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.472478004849341,1.29654258366947,-0.364413796199532,0.715549034837394,-3.01365477326401,2.06869876356533,1
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.213877867042219,1.05199563336122,-0.203306801149791,0.838895239989357,-2.27575142032362,1.84799568623918,0.99999988830664
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.0152185568634315,1.06783590345279,-0.0142517748412683,0.988629113820714,-2.10813846902969,2.07770135530282,1
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-36",0.376127489275976,0.985191300869906,0.381781171782437,0.702623685570631,-1.5548119783112,2.30706695686316,1
"edge_1476_22","fixed","cond",NA,"onset_timeline_combinedt0-over42",-1.23711385985474,1.27171363624118,-0.972792792810879,0.330656295421116,-3.72962678553593,1.25539906582645,0.999998252314442
"edge_1476_22","fixed","cond",NA,"SexMale",0.949741024838634,0.689779315606351,1.37687663771675,0.168550391306884,-0.4022015910305,2.30168364070777,1
"edge_1476_22","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.111761640985289,0.112390150017849,-0.994407792564918,0.320024375891087,-0.332042287237328,0.108519005266749,0.98259069069178
"edge_1476_22","fixed","cond",NA,"CountryUSA",1.6535737178214,0.882270244305271,1.87422587182851,0.0608992996361216,-0.0756441856482835,3.38279162129109,0.834461333875099
"edge_1476_22","fixed","cond",NA,"HLA.CategoryHigh Risk",-2.44113064994103,0.832450052869923,-2.9324650067894,0.00336282817036201,-4.07270277249455,-0.80955852738752,0.623347707235689
"edge_1476_22","fixed","cond",NA,"HLA.CategoryLow/No Risk",-1.10653441057163,1.01525041136504,-1.08991279213949,0.275751561086167,-3.09638865213658,0.88331983099332,0.99999901387599
"edge_1476_22","fixed","cond",NA,"feeding_first_yearFormula",-0.882435226422693,1.20819506785476,-0.730374796173866,0.46516111997695,-3.25045404571696,1.48558359287157,0.999995003951683
