"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_2381_7","TP (CELIAC): (t0-30) vs t0",-26.1096039923112,NA,NA,NA,NA,NA,NA,4.57870919668096e-12,"model_or_emmeans"
"edge_2381_7","TP (CELIAC): (t0-36) vs t0",-26.1096039923112,NA,NA,NA,NA,NA,NA,4.57870919668095e-12,"model_or_emmeans"
"edge_2381_7","TP (CELIAC): (t0-6) vs t0",-129.855865249921,NA,NA,NA,NA,NA,NA,4.02081673835368e-57,"model_or_emmeans"
"edge_2381_7","TP (CELIAC): (t0-over42) vs t0",-16.252720864081,NA,NA,NA,NA,NA,NA,8.7404343031721e-08,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-12) vs t0",20.2301782490357,NA,NA,NA,NA,NA,NA,610737773.477561,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-18) vs t0",25.0212267899002,NA,NA,NA,NA,NA,NA,73549669460.1519,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-24) vs t0",28.9270841763349,NA,NA,NA,NA,NA,NA,3654879267126.98,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-30) vs t0",-53.0015696709417,NA,NA,NA,NA,NA,NA,9.58761883033964e-24,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-36) vs t0",-53.0015696709418,NA,NA,NA,NA,NA,NA,9.58761883033951e-24,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-6) vs t0",-18.1224056366919,NA,NA,NA,NA,NA,NA,1.34753245285243e-08,"model_or_emmeans"
"edge_2381_8","TP (CELIAC): (t0-over42) vs t0",-3.7488389011812,NA,NA,NA,NA,NA,NA,0.0235450681418108,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-12) vs t0",-204.98309124923,NA,NA,NA,NA,NA,NA,9.48362967629422e-90,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-18) vs t0",-36.1016155055012,NA,NA,NA,NA,NA,NA,2.09540317760704e-16,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-24) vs t0",-17.3381029947031,NA,NA,NA,NA,NA,NA,2.95227998836986e-08,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-30) vs t0",-33.6331516467401,NA,NA,NA,NA,NA,NA,2.47347674051495e-15,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-36) vs t0",-33.6331516467401,NA,NA,NA,NA,NA,NA,2.473476740515e-15,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-6) vs t0",-207.271422157505,NA,NA,NA,NA,NA,NA,9.61977912998395e-91,"model_or_emmeans"
"edge_2381_9","TP (CELIAC): (t0-over42) vs t0",-18.5965574084499,NA,NA,NA,NA,NA,NA,8.38721421086094e-09,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-12) vs t0",95.3592733949797,NA,NA,NA,NA,NA,NA,2.59421659852148e+41,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-18) vs t0",-214.508611975348,NA,NA,NA,NA,NA,NA,6.91979929843271e-94,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-24) vs t0",80.4972697155273,NA,NA,NA,NA,NA,NA,9.1100350048585e+34,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-30) vs t0",468.524715077269,NA,NA,NA,NA,NA,NA,3.0039893826092e+203,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-36) vs t0",24.2144122177162,NA,NA,NA,NA,NA,NA,32823554437.8997,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-6) vs t0",100.577117970322,NA,NA,NA,NA,NA,NA,4.78726358506527e+43,"model_or_emmeans"
"edge_2454_10","TP (CELIAC): (t0-over42) vs t0",42.0103651748753,NA,NA,NA,NA,NA,NA,1757396585204456448,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-12) vs t0",164.553849251618,NA,NA,NA,NA,NA,NA,2.91627655166418e+71,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-18) vs t0",126.598272140891,NA,NA,NA,NA,NA,NA,9.57042026379579e+54,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-24) vs t0",72.9340311762637,NA,NA,NA,NA,NA,NA,4.72984907257514e+31,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-30) vs t0",500.673246398441,NA,NA,NA,NA,NA,NA,2.75187148091834e+217,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-36) vs t0",36.4447688336152,NA,NA,NA,NA,NA,NA,6726079538019647,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-6) vs t0",-35.6083885496295,NA,NA,NA,NA,NA,NA,3.43141577455281e-16,"model_or_emmeans"
"edge_2454_12","TP (CELIAC): (t0-over42) vs t0",54.654616729902,NA,NA,NA,NA,NA,NA,5.44751527046585e+23,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC",-146.675456696665,26310206100.9149,-5.57485016020321e-09,0.999999995551913,1,-51567056530.2946,51567056236.9437,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-12",8.54255062870988,19005843389541.3,4.49469694852412e-13,0.999999999999641,1,-37250768539301.1,37250768539318.2,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-338.562640263244,1.7339199771871e+42,-1.95258515224264e-40,1,1,-3.39842070736123e+42,3.39842070736123e+42,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-24",27.0857718920178,2.32462550252872e+112,1.16516711455475e-111,1,1,-4.55618226249962e+112,4.55618226249962e+112,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-30",488.234017644793,7.23017474882653e+56,6.75272776393176e-55,1,1,-1.41708821096309e+57,1.41708821096309e+57,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-387.87998664315,8.87472065606578e+52,-4.3706162895171e-51,1,1,-1.73941328587426e+53,1.73941328587426e+53,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-6",118.002377310063,9.38170490159626e+147,1.25779246467223e-146,1,1,-1.83878037207116e+148,1.83878037207116e+148,NA,"model_or_emmeans"
"edge_2454_20","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",13.9444646921514,4.02693893117322e+107,3.4627951728309e-107,1,1,-7.89265527304172e+107,7.89265527304172e+107,NA,"model_or_emmeans"
"edge_2454_20","HLA.CategoryHigh Risk",-35.2929121229799,8.72755767916179e+56,-4.04384747948975e-56,1,1,-1.71056987241531e+57,1.71056987241531e+57,NA,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-12) vs t0",60.7462560503977,26323501123.1764,2.30768148074778e-09,1,1,-69186467115.6484,69186467237.141,2.40859510261849e+26,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-18) vs t0",-123.879233140691,1.7339199771871e+42,-7.14446080387501e-41,1,1,-4.55728882821476e+42,4.55728882821476e+42,1.58464733498834e-54,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-24) vs t0",21.6152971035641,2.32462550252872e+112,9.29839971214762e-112,1,1,-6.1098493424383e+112,6.1098493424383e+112,2440081075.98957,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-30) vs t0",314.239500945553,8.26750174777539e+48,3.80090032675359e-47,1,1,-2.17296033543058e+49,2.17296033543058e+49,2.96811864240754e+136,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-36) vs t0",-173.196579263487,8.87472065606578e+52,-1.95157217872665e-51,1,1,-2.33255662496188e+53,2.33255662496188e+53,6.04896875660639e-76,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-6) vs t0",-361.423081097766,9.38170490159626e+147,-3.85242431827365e-146,1,1,-2.46580808227453e+148,2.46580808227453e+148,1.0863011686875e-157,"model_or_emmeans"
"edge_2454_20","TP (CELIAC): (t0-over42) vs t0",42.8491057229493,4.02693893117322e+107,1.0640614733749e-106,1,1,-1.05840661878241e+108,1.05840661878241e+108,4065651696354527744,"model_or_emmeans"
"edge_2454_20","feeding_first_yearFormula",18.9163140260375,2.86362233825294e+27,6.60572931470358e-27,1,1,-5.61259664830014e+27,5.61259664830014e+27,NA,"model_or_emmeans"
"edge_2454_20","onset_timeline_combinedt0-12",52.2037054216878,12294368880291.9,4.24614764124827e-12,0.999999999996612,1,-24096520217970,24096520218074.4,NA,"model_or_emmeans"
"edge_2454_20","onset_timeline_combinedt0-24",-5.47047478845375,4.52165163368457e+47,-1.20983995045103e-47,1,1,-8.86227435265846e+47,8.86227435265846e+47,NA,"model_or_emmeans"
"edge_2454_20","onset_timeline_combinedt0-30",-173.994516699239,7.23017474872323e+56,-2.40650499809793e-55,1,1,-1.41708821094285e+57,1.41708821094285e+57,NA,"model_or_emmeans"
"edge_2454_20","onset_timeline_combinedt0-over42",28.9046410307979,4.73348430303806e+74,6.10641953798097e-74,1,1,-9.27745875534028e+74,9.27745875534028e+74,NA,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-12) vs t0",88.1002962397909,NA,NA,NA,NA,NA,NA,1.82588117480622e+38,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-18) vs t0",-19.5313531004236,NA,NA,NA,NA,NA,NA,3.29337454449112e-09,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-24) vs t0",25.5623155777264,NA,NA,NA,NA,NA,NA,126349230144.946,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-30) vs t0",108.941320166377,NA,NA,NA,NA,NA,NA,2.05406508027542e+47,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-36) vs t0",108.941320166377,NA,NA,NA,NA,NA,NA,2.05406508027542e+47,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-6) vs t0",81.875476077807,NA,NA,NA,NA,NA,NA,3.61466008814962e+35,"model_or_emmeans"
"edge_2454_3","TP (CELIAC): (t0-over42) vs t0",23.9770804153316,NA,NA,NA,NA,NA,NA,25888907066.9257,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-12) vs t0",22.3677564243832,NA,NA,NA,NA,NA,NA,5178371307.5365,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-18) vs t0",-18.6143443893105,NA,NA,NA,NA,NA,NA,8.23934992025237e-09,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-24) vs t0",2.30569856802395,NA,NA,NA,NA,NA,NA,10.031183269274,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-30) vs t0",122.880720841148,NA,NA,NA,NA,NA,NA,2.32497878080871e+53,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-36) vs t0",-31.2480166414786,NA,NA,NA,NA,NA,NA,2.68632653628391e-14,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-6) vs t0",25.339689155846,NA,NA,NA,NA,NA,NA,101131668758.428,"model_or_emmeans"
"edge_2454_9","TP (CELIAC): (t0-over42) vs t0",6.9569034478796,NA,NA,NA,NA,NA,NA,1050.37597226034,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-12) vs t0",72.077706539402,NA,NA,NA,NA,NA,NA,2.00886253034797e+31,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-18) vs t0",19.421063179318,NA,NA,NA,NA,NA,NA,271932159.437299,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-24) vs t0",237.054736615269,NA,NA,NA,NA,NA,NA,8.9446637898528e+102,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-30) vs t0",418.410825082223,NA,NA,NA,NA,NA,NA,5.17026141101166e+181,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-36) vs t0",-274.027361677365,NA,NA,NA,NA,NA,NA,9.80457861243239e-120,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-6) vs t0",88.146083448508,NA,NA,NA,NA,NA,NA,1.91142667737487e+38,"model_or_emmeans"
"edge_2455_1","TP (CELIAC): (t0-over42) vs t0",25.3531270660693,NA,NA,NA,NA,NA,NA,102499839130.927,"model_or_emmeans"
"edge_2455_11","(Intercept)",-21.3794238196765,8046433251108.86,-2.65700629738404e-12,0.99999999999788,0.99999999999788,-15770719376200.3,15770719376157.5,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC",-205.703494746196,7.31737226069684e+37,-2.81116618667979e-36,1,1,-1.43417860924382e+38,1.43417860924382e+38,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-12",12.8697196260703,7.37436485533187e+37,1.74519702761453e-37,1,1,-1.44534895253084e+38,1.44534895253084e+38,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-18",3.30848844845454,4.60115986255908e+43,7.19055313721358e-44,1,1,-9.01810761772705e+43,9.01810761772705e+43,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-24",13.2117966932722,1.26215596041054e+114,1.04676419615963e-113,1,1,-2.47378022527722e+114,2.47378022527722e+114,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-9.48456113578529,2.70186076699648e+51,-3.51038116088002e-51,1,1,-5.29554979455486e+51,5.29554979455486e+51,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-331.470839719868,4.8907533238025e+83,-6.77750067881471e-82,1,1,-9.58570037192246e+83,9.58570037192246e+83,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-6",56.8111032131707,7.32671119575432e+37,7.75397060090093e-37,1,1,-1.43600900688049e+38,1.43600900688049e+38,NA,"model_or_emmeans"
"edge_2455_11","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",6.65716600217798,7.26627669837061e+115,9.16172928519332e-116,1,1,-1.4241640630509e+116,1.4241640630509e+116,NA,"model_or_emmeans"
"edge_2455_11","HLA.CategoryHigh Risk",62.9730410562223,0,Inf,0,0,NA,NA,NA,"model_or_emmeans"
"edge_2455_11","HLA.CategoryLow/No Risk",10.8476878768343,3.27064657625137e+70,3.31667993588818e-70,1,1,-6.41034949561192e+70,6.41034949561192e+70,NA,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-12) vs t0",4.15805127078927,7.37436485533187e+37,5.63852121824822e-38,1,1,-1.9382157776914e+38,1.9382157776914e+38,63.9467861305455,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-18) vs t0",-26.7031353819312,4.60115986255908e+43,-5.80356609628414e-43,1,1,-1.20932999875161e+44,1.20932999875161e+44,2.52915621182096e-12,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-24) vs t0",-22.7513310635506,1.26215596041054e+114,-1.80257684289272e-113,1,1,-3.31734412978791e+114,3.31734412978791e+114,1.31589871596639e-10,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-30) vs t0",-62.479761455546,2.70186076699648e+51,-2.31247154623003e-50,1,1,-7.10134265181035e+51,7.10134265181035e+51,7.33473401346068e-28,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-36) vs t0",-211.032018681072,4.8907533238025e+83,-4.31491847388854e-82,1,1,-1.28544429831632e+84,1.28544429831632e+84,2.23850867572957e-92,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-6) vs t0",105.083525998718,7.32671119575432e+37,1.43425232947099e-36,1,1,-1.92569089227144e+38,1.92569089227144e+38,4.33706049781036e+45,"model_or_emmeans"
"edge_2455_11","TP (CELIAC): (t0-over42) vs t0",16.7251734491033,7.26627669837061e+115,2.30175289813196e-115,1,1,-1.90980679938428e+116,1.90980679938428e+116,18350611.3705001,"model_or_emmeans"
"edge_2455_11","feeding_first_yearFormula",4.16570917007899,5.68338746067923e+27,7.32962374798416e-28,1,1,-1.11392347331178e+28,1.11392347331178e+28,NA,"model_or_emmeans"
"edge_2455_11","onset_timeline_combinedt0-12",-8.71166835528099,4.04269707877839e+23,-2.15491494552282e-23,1,1,-7.92354067481093e+23,7.92354067481093e+23,NA,"model_or_emmeans"
"edge_2455_11","onset_timeline_combinedt0-18",-30.0116238303858,1.70568081423385e+28,-1.75950996106304e-27,1,1,-3.3430729650193e+28,3.3430729650193e+28,NA,"model_or_emmeans"
"edge_2455_11","onset_timeline_combinedt0-24",-35.9631277568228,3.34387798162869e+29,-1.07549162841481e-28,1,1,-6.55388041268872e+29,6.55388041268872e+29,NA,"model_or_emmeans"
"edge_2455_11","onset_timeline_combinedt0-30",-52.9952003197608,1.67000582642883e+33,-3.17335421715783e-32,1,1,-3.27315127377255e+33,3.27315127377255e+33,NA,"model_or_emmeans"
"edge_2455_11","onset_timeline_combinedt0-over42",10.0680074469253,5.42473553530801e+71,1.85594438316774e-71,1,1,-1.06322862748583e+72,1.06322862748583e+72,NA,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-12) vs t0",49.453644126945,NA,NA,NA,NA,NA,NA,3.00223548869398e+21,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-18) vs t0",6.90489500151475,NA,NA,NA,NA,NA,NA,997.143809228913,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-24) vs t0",-2.85609808973468,NA,NA,NA,NA,NA,NA,0.0574926543522831,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-30) vs t0",252.23932102805,NA,NA,NA,NA,NA,NA,3.51678032873514e+109,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-36) vs t0",0.412098593015116,NA,NA,NA,NA,NA,NA,1.50998330279663,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-6) vs t0",91.4966982706209,NA,NA,NA,NA,NA,NA,5.45143918170899e+39,"model_or_emmeans"
"edge_2461_16","TP (CELIAC): (t0-over42) vs t0",19.2993834958911,NA,NA,NA,NA,NA,NA,240777419.916466,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-12) vs t0",-81.5965104048537,NA,NA,NA,NA,NA,NA,3.65667016724266e-36,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-18) vs t0",4.44219331245208,NA,NA,NA,NA,NA,NA,84.9610836681808,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-24) vs t0",-102.987127905762,NA,NA,NA,NA,NA,NA,1.87611149096409e-45,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-30) vs t0",153.266812796922,NA,NA,NA,NA,NA,NA,3.65536758762831e+66,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-36) vs t0",-47.4769229306349,NA,NA,NA,NA,NA,NA,2.40455299697696e-21,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-6) vs t0",-4.59150097508089,NA,NA,NA,NA,NA,NA,0.0101376306170518,"model_or_emmeans"
"edge_2461_2","TP (CELIAC): (t0-over42) vs t0",0.758742857768023,NA,NA,NA,NA,NA,NA,2.13558979212149,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-12) vs t0",-111.209411595127,NA,NA,NA,NA,NA,NA,5.0392535279566e-49,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-18) vs t0",-78.6051439557012,NA,NA,NA,NA,NA,NA,7.2814811711571e-35,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-24) vs t0",-13.2086067086058,NA,NA,NA,NA,NA,NA,1.83474195815324e-06,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-30) vs t0",108.332599395145,NA,NA,NA,NA,NA,NA,1.11750667922695e+47,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-36) vs t0",-97.6053174653665,NA,NA,NA,NA,NA,NA,4.07895787655589e-43,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-6) vs t0",-166.575731145818,NA,NA,NA,NA,NA,NA,4.54024348988201e-73,"model_or_emmeans"
"edge_2461_22","TP (CELIAC): (t0-over42) vs t0",-3.03395022175968,NA,NA,NA,NA,NA,NA,0.0481251571098297,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-12) vs t0",-111.209411595127,NA,NA,NA,NA,NA,NA,5.0392535279566e-49,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-18) vs t0",-78.6051439557012,NA,NA,NA,NA,NA,NA,7.2814811711571e-35,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-24) vs t0",-13.2086067086058,NA,NA,NA,NA,NA,NA,1.83474195815324e-06,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-30) vs t0",108.332599395145,NA,NA,NA,NA,NA,NA,1.11750667922695e+47,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-36) vs t0",-97.6053174653665,NA,NA,NA,NA,NA,NA,4.07895787655589e-43,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-6) vs t0",-166.575731145818,NA,NA,NA,NA,NA,NA,4.54024348988201e-73,"model_or_emmeans"
"edge_2461_24","TP (CELIAC): (t0-over42) vs t0",-3.03395022175968,NA,NA,NA,NA,NA,NA,0.0481251571098297,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-12) vs t0",-29.2048691510498,NA,NA,NA,NA,NA,NA,2.07246155516128e-13,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-18) vs t0",-46.7678516314824,NA,NA,NA,NA,NA,NA,4.88629975824439e-21,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-24) vs t0",-63.5142418814819,NA,NA,NA,NA,NA,NA,2.60684511595293e-28,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-30) vs t0",63.6129651243855,NA,NA,NA,NA,NA,NA,4.23408654737403e+27,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-36) vs t0",-104.193611982861,NA,NA,NA,NA,NA,NA,5.61421792244725e-46,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-6) vs t0",-135.283540546998,NA,NA,NA,NA,NA,NA,1.76646423197666e-59,"model_or_emmeans"
"edge_2461_25","TP (CELIAC): (t0-over42) vs t0",4.83506242134003,NA,NA,NA,NA,NA,NA,125.84643846503,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-12) vs t0",-75.4690677544177,NA,NA,NA,NA,NA,NA,1.6757156275861e-33,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-18) vs t0",-180.635390124971,NA,NA,NA,NA,NA,NA,3.55669670253539e-79,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-24) vs t0",-125.705367479607,NA,NA,NA,NA,NA,NA,2.55183481332284e-55,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-30) vs t0",208.36460004489,NA,NA,NA,NA,NA,NA,3.10167309953034e+90,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-36) vs t0",-227.101305042954,NA,NA,NA,NA,NA,NA,2.35047906177957e-99,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-6) vs t0",38.1651151592581,NA,NA,NA,NA,NA,NA,37574993563719144,"model_or_emmeans"
"edge_2461_26","TP (CELIAC): (t0-over42) vs t0",6.69079685478643,NA,NA,NA,NA,NA,NA,804.963435611568,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-12) vs t0",-101.400381072127,NA,NA,NA,NA,NA,NA,9.17009927804162e-45,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-18) vs t0",-123.219274725073,NA,NA,NA,NA,NA,NA,3.06583602291921e-54,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-24) vs t0",-150.881950113828,NA,NA,NA,NA,NA,NA,2.97030910684787e-66,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-30) vs t0",141.807615824811,NA,NA,NA,NA,NA,NA,3.85713682158903e+61,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-36) vs t0",-221.823873859054,NA,NA,NA,NA,NA,NA,4.6037913077509e-97,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-6) vs t0",-1.16504564250955,NA,NA,NA,NA,NA,NA,0.311908425424467,"model_or_emmeans"
"edge_2483_3","TP (CELIAC): (t0-over42) vs t0",7.65286963854115,NA,NA,NA,NA,NA,NA,2106.68234046898,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-12) vs t0",47.6370649280774,NA,NA,NA,NA,NA,NA,4.88106321566288e+20,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-18) vs t0",24.5402738835415,NA,NA,NA,NA,NA,NA,45467966570.6051,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-24) vs t0",224.805446209281,NA,NA,NA,NA,NA,NA,4.28316485680729e+97,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-30) vs t0",447.811741636398,NA,NA,NA,NA,NA,NA,3.03506728985599e+194,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-36) vs t0",158.244886418818,NA,NA,NA,NA,NA,NA,5.30738950233254e+68,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-6) vs t0",-29.9037709437746,NA,NA,NA,NA,NA,NA,1.03028479615957e-13,"model_or_emmeans"
"edge_2484_10","TP (CELIAC): (t0-over42) vs t0",19.3745308129846,NA,NA,NA,NA,NA,NA,259568400.864752,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-12) vs t0",10.3120849992461,NA,NA,NA,NA,NA,NA,30094.1174850155,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-18) vs t0",5.35202784234553,NA,NA,NA,NA,NA,NA,211.035811610144,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-24) vs t0",-5.13240247908062,NA,NA,NA,NA,NA,NA,0.00590236312216345,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-30) vs t0",43.7504093809139,NA,NA,NA,NA,NA,NA,10012934498125717504,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-36) vs t0",43.7504071418329,NA,NA,NA,NA,NA,NA,10012912078379937792,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-6) vs t0",12.5685184693393,NA,NA,NA,NA,NA,NA,287367.875278627,"model_or_emmeans"
"edge_2484_14","TP (CELIAC): (t0-over42) vs t0",-7.42939399062352,NA,NA,NA,NA,NA,NA,0.000593547098046895,"model_or_emmeans"
"edge_2484_18","Delivery.ModeC-Section",-63.5966112449098,204178.59733448,-0.000311475404744443,0.999751478587503,1,-400246.293800732,400119.100578242,NA,"model_or_emmeans"
"edge_2484_18","Dx.StatusCELIAC",-306.922210534537,82876437705578.3,-3.70337117559143e-12,0.999999999997045,1,-162434833070218,162434833069604,NA,"model_or_emmeans"
"edge_2484_18","Dx.StatusCELIAC:onset_timeline_combinedt0-12",4.46323810149973,5.27923572925686e+45,8.454326213859e-46,1,1,-1.03471118952405e+46,1.03471118952405e+46,NA,"model_or_emmeans"
"edge_2484_18","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-5.45195838569451,5.0388268740587e+52,-1.08198962218026e-52,1,1,-9.8759191974876e+52,9.8759191974876e+52,NA,"model_or_emmeans"
"edge_2484_18","Dx.StatusCELIAC:onset_timeline_combinedt0-24",9.15305317021584,2.86754189900043e+132,3.19195097843432e-132,1,1,-5.62027884620044e+132,5.62027884620044e+132,NA,"model_or_emmeans"
