"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"edge_1468_71","fixed","cond",NA,"(Intercept)",-24.4612053991698,8.42047528209855,-2.9049673064385,0.00367291463161925,-40.9650336847927,-7.95737711354689,0.00745601670218707
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC",0.688728268129681,5.97459288039147,0.115276183987377,0.90822621492692,-11.021258599727,12.3987151359864,0.999961821173131
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-6",-1.45492811042605,6.5468425460902,-0.222233557655199,0.824132071969283,-14.2865037132173,11.3766474923652,0.999994170985931
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-12",4.50781279510564,5.22264620099174,0.863128119658888,0.388067028903628,-5.72838566283311,14.7440112530444,0.761331024061455
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.00501666673173098,3.18072675760052,-0.00157720769938612,0.998741570849222,-6.2391265562916,6.22909322282814,0.999988902949927
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-24",3.84267389268595,5.88438537835654,0.653028930909208,0.513737627414745,-7.69050952004697,15.3758573054189,0.881520351482333
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.281969494227729,5.83609653123545,-0.0483147413204351,0.961465406399175,-11.7205085057483,11.1565695172929,0.99999127231781
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-36",4.27631710878047,6.24916629946317,0.68430201787842,0.493784473033092,-7.97182377156879,16.5244579891297,0.99245790124473
"edge_1468_71","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.95406074259161,5.62096418312289,0.347637999270434,0.728112064867082,-9.06282661471885,12.9709480999021,0.999994175935533
"edge_1468_71","fixed","cond",NA,"CountryUSA",5.7334088889924,6.78732245902341,0.844723220917568,0.398265391370685,-7.56949868215331,19.0363164601381,0.999988969919804
"edge_1468_71","fixed","cond",NA,"SexMale",4.4749868933697,3.58551002165641,1.24807541084556,0.212003442150265,-2.5524836152843,11.5024574020237,0.98204361242317
"edge_1468_71","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.114075686555569,0.916218221130282,-0.124507114052852,0.900913768011145,-1.90983040195028,1.68167902883914,0.979724951089133
"edge_1468_71","fixed","cond",NA,"HLA.CategoryHigh Risk",-7.79581255253646,4.72160932792355,-1.65109224654232,0.0987197402740824,-17.049996784335,1.45837167926206,0.928553641533723
"edge_1468_71","fixed","cond",NA,"HLA.CategoryLow/No Risk",-4.8634901862889,5.64397511713522,-0.861713612365733,0.388845132986351,-15.9254781455142,6.19849777293636,0.999994601398456
"edge_1468_71","fixed","cond",NA,"feeding_first_yearFormula",1.42408481922637,4.06122409190438,0.350654085320022,0.725847875463036,-6.5357681340526,9.38393777250534,0.999996631349856
"edge_1468_71","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-2.99804074077378,4.23530544759802,-0.707868836821218,0.479026713664424,-11.2990868815922,5.30300540004464,0.99963630288823
"edge_1468_71","fixed","cond",NA,"Delivery.ModeC-Section",-1.88213119683658,4.77043140961481,-0.394541087634788,0.693181598558939,-11.2320049504003,7.46774255672709,0.999989928994156
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-21.3381205554602,8717.50228778409,-0.00244773328999999,0.998046993349153,-17107.3286397578,17064.6523986469,0.999999979971826
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-3.67283023412696,6.54177324768204,-0.561442608153433,0.574495844525104,-16.4944701946114,9.14880972635745,0.999999894979026
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",5.5038910225607,6.18939349724688,0.889245614293048,0.373871093078463,-6.62709731818959,17.634879363311,0.999999850360246
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-29.4699055820587,50695.195856363,-0.000581315548431001,0.999536177325075,-99390.2279732577,99331.2881620936,0.999999302110081
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-27.4235200373214,83471.4548254945,-0.000328537703034565,0.999737864843823,-163628.468715169,163573.621675094,0.999999107883302
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.13873768317644,7.77522914046322,-0.146457122048058,0.883560536513952,-16.3779067700307,14.1004314036778,0.999999885773884
"edge_1468_71","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-23.3749305177197,58637.6402897541,-0.000398633546681176,0.999681936456109,-114951.038036851,114904.288175815,0.999998892275655
"edge_1627_22","fixed","cond",NA,"(Intercept)",-12.8850558716671,3.0407470321948,-4.23746393081791,2.26058721244671e-05,-18.844810540866,-6.92530120246822,0.000114724801031671
"edge_1627_22","fixed","cond",NA,"Dx.StatusCELIAC",3.94244509574072,3.21374265718393,1.22674573426963,0.219918172490031,-2.35637476791983,10.2412649594013,0.999961821173131
"edge_1627_22","fixed","cond",NA,"onset_timeline_combinedt0-6",-17.9336759554072,12631.3500447898,-0.00141977507485864,0.998867183768539,-24774.9248398618,24739.057487951,0.999994170985931
