"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae",5.55685331862316,-1.834878284389,0.832090806667503,-2.20514187836977,0.0274441401804482,0.0480272453157843
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae",570313.162118007,-5.17358580138337,1.99111805701152,-2.59833201912117,0.00936778668845665,0.0218581689397322
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",2338.37392263094,-10.7271166904651,1.51037973097449,-7.10226472884671,1.22728849200958e-12,4.29550972203354e-12
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae",8644212.84647842,-20.9714589132597,1.71610842667939,-12.2203577508437,2.4201731970871e-34,1.69412123796097e-33
