"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",2338.37392263094,6.55642519359522,1.60032057649799,4.09694488084553,4.1863853172801e-05,0.000293046972209607
