"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae",5.13551444317652,1.92104254222244,0.456806576854423,4.20537408951238,2.60650666607334e-05,0.000182455466625134
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",2338.37392263094,-2.43666557248534,0.907367733979062,-2.68542232794622,0.0072438209396033,0.0253533732886115
