"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae",610.832400797013,-11.2352356814688,1.20003175396687,-9.362448655487,7.79097828139253e-21,6.23278262511403e-20
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",8.68431155362616,-2.92480268185871,0.769059472194614,-3.80309038196018,0.000142902189583174,0.000571608758332695
