"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae",610.832400797013,-8.23197918229337,0.66174848004368,-12.4397402193504,1.59020254654739e-35,1.27216203723791e-34
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",8.68431155362616,-2.24733524251391,0.428629152686166,-5.24307604471171,1.57921413616452e-07,6.3168565446581e-07
