"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae",6.13326678541662,-1.87118386384767,0.495875482221644,-3.77349542563448,0.000160976172332592,0.00064390468933037
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae",610.832400797013,3.23912015650582,0.750198178754118,4.31768597717092,1.57673539091752e-05,0.000126138831273402
