"","term","estimate","std.error","statistic","p.value"
"1","get(Picornaviridae.species[i])",-0.200492798946671,0.472055370685011,-0.424723054534326,0.671038575360723
"2","CountryUSA",0.403440505150242,0.558898028878187,0.721849933806392,0.470386745515467
"3","SexMale",0.725509645883292,0.323950193344092,2.23957157856261,0.0251187495683762
"4","Delivery.ModeVaginal",-1.22289825138123,0.58204561040619,-2.10103508989238,0.0356378860804176
"5","HLA.CategoryLow/No Risk",-0.380549210040522,0.422691150903922,-0.900300867966411,0.36796015931572
"6","HLA.CategoryStandard Risk",-0.517555243886948,0.293337605606885,-1.76436717963992,0.0776701801430123
"7","feeding_first_yearBreastmilk_and_formula",-0.177297430486897,0.326061834754003,-0.543754011016526,0.58661075964456
"8","feeding_first_yearFormula",-0.0805389665516568,0.33991927622286,-0.236935567310555,0.812706776753464
"9","Age.at.Gluten.Introduction..months.11",19.6893563103362,2327.44420418924,0.00845964697022453,0.993250258800955
"10","Age.at.Gluten.Introduction..months.15",-0.411720249632687,3727.73798219306,-0.000110447743805874,0.999911875450621
"11","Age.at.Gluten.Introduction..months.36",19.5464378962851,2327.44419110426,0.00839824128586786,0.993299251708008
"12","Age.at.Gluten.Introduction..months.4",19.7455978812928,2327.4442600916,0.00848381128599647,0.993230979158342
"13","Age.at.Gluten.Introduction..months.5",19.9967947163661,2327.44424601237,0.00859173952313865,0.993144868022827
"14","Age.at.Gluten.Introduction..months.6",19.3312719982222,2327.44416998112,0.00830579407555843,0.993373011337136
"15","Age.at.Gluten.Introduction..months.7",18.4538271569917,2327.44416501887,0.00792879478457526,0.993673803339238
"16","Age.at.Gluten.Introduction..months.8",18.6467377297064,2327.44418944191,0.00801167985651147,0.993607672720534
"17","Age.at.Gluten.Introduction..months.9",20.1679180898468,2327.44417610532,0.00866526393926029,0.993086206210132
"18","Age.at.Solid.Introduction..months.4",0.384939597108817,33736.3073714173,1.14102469150181e-05,0.999990895940152
"19","Age.at.Solid.Introduction..months.5",0.422948445124586,33736.3073694082,1.25368920935346e-05,0.999989997007358
"20","Age.at.Solid.Introduction..months.6",0.639773663425143,33736.3073703047,1.8963950511913e-05,0.999984868956676
"21","Age.at.Solid.Introduction..months.7",0.123400905732985,33736.3073698114,3.65780713284019e-06,0.999997081492162
"22","Age.at.Solid.Introduction..months.8",21.0420672312364,33655.9360013097,0.000625211173161774,0.999501153690192
