"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)1","get(i)1",0.248110854005785,1.28160199503473,0.433559165636691,0.57226527235661,0.567142273029692,0.547907119803161,2.99777756906514
"CountryUSA","CountryUSA",-0.743629253827404,0.475385486368245,0.31043109171297,-2.39547285590509,0.0165989432263769,0.258705995836208,0.873545121824902
"SexMale","SexMale",0.402011109767138,1.49482793977411,0.264209141581271,1.52156396770049,0.128118371771868,0.89062724741195,2.50891781721537
"Delivery.ModeVaginal","Delivery.ModeVaginal",-0.209709354110603,0.810819873189671,0.326554422834765,-0.642188068653767,0.520751078974543,0.427524252226943,1.5377580647994
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.687519798496116,0.502821622760447,0.346948303157888,-1.98162029396997,0.0475217540894401,0.254736404277976,0.992514536868293
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.996981593468552,0.368991528400807,0.263799404683056,-3.77931707111463,0.000157259073326336,0.220023938806981,0.618817883044112
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.276299785532474,0.758585483717115,0.259731193261073,-1.06379130694074,0.287423250246039,0.455953900494155,1.26208359108819
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0665199574819159,0.935644242566945,0.307102751998574,-0.216604888914264,0.828516275389453,0.512512442122403,1.70811491916833
"feeding_first_yearUnknown","feeding_first_yearUnknown",0.608465962757241,1.8376102728825,0.693296765438628,0.877641427293092,0.380138339993338,0.472191465642997,7.1513607523698
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",2.23773770685716,9.37210483776155,0.612250670582786,3.6549371268587,0.00025724501263528,2.82285403698203,31.1161498041539
"Age.at.Gluten.Introduction..months.12","Age.at.Gluten.Introduction..months.12",-16.0617257962021,1.05798891361475e-07,10994.0628465636,-0.00146094542303099,0.998834334617447,0,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-15.479882505152,1.89309517027756e-07,1663.80971393588,-0.00930387794679542,0.992576686527135,0,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",2.29994423462261,9.9736262562744,0.662216731220007,3.47309895113251,0.000514485634445633,2.72378727258077,36.5201870576316
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",2.48368359568391,11.985332322261,0.702359931421,3.53619773078309,0.000405930740602343,3.02552135657912,47.4788223069939
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",3.15937276565467,23.5558162773986,0.662249233442811,4.77067032487173,1.83613848277588e-06,6.43265987626638,86.2592599589792
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",1.83979773594271,6.29526482644044,0.49655501953516,3.70512362892836,0.000211287652530504,2.3787324964678,16.6602841193222
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",1.1058655039014,3.02183875053585,0.50602518062032,2.18539619420867,0.0288598096793127,1.12083548349202,8.14705598522843
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",1.26440509140788,3.5409855466523,0.548834940880765,2.30379845965852,0.0212339596407136,1.2076887074844,10.3822935197582
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",2.85702383722827,17.4096358466411,0.535775273716729,5.33250408778441,9.68675881835162e-08,6.09167811881984,49.7556526134001
"Age.at.Gluten.Introduction..months.Unknown","Age.at.Gluten.Introduction..months.Unknown",2.05715758756415,7.82369999315468,0.843499835801303,2.43883578899563,0.014734662183406,1.49769654093395,40.8696153793066
