"contig_id","gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model","p.adj","n_tests_gene"
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-over42",36.862601530383,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-6",-15.7631262319634,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-12",-31.5234030640846,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-18",-14.6141087961568,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-24",-34.693049315288,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-30",18.1122156462224,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-36",30.9787648608375,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-over42",28.0602758567096,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-6",-20.6360527889653,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-12",-77.9194298266294,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-18",95.3788206309421,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-24",-75.5562497871366,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-30",-103.454813109604,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-36",-101.222581649103,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-over42",-74.6930058659762,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-6",2.89829933464405,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-12",-10.2744028351123,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-18",-52.3828983982638,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-24",0.335468147067746,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-30",-53.3571494090245,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-36",-9.73821347354734,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-over42",-16.3619737318128,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-6",-10.9011618101403,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-12",3.89306806846051,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-18",24.6542508231876,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-24",-6.81183426948153,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-30",-19.9869502034635,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-36",-10.714834554432,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1133_cycle_1","virus_comp_1133_cycle_1","t0-over42",-2.52499678044361,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-6",7.54855719737919,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-12",230.212524339709,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-18",-15.8264127291859,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-24",321.371214602987,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-30",320.714666592233,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-36",350.788020284964,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-over42",267.212624454362,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-6",-9.28983380234654,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-12",-9.17929312552491,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-18",57.8844137029709,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-24",-55.0855168813936,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-30",-32.2904361735911,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-36",-29.8527810246287,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-over42",-32.078124750792,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-6",-14.0734462752693,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-12",-15.1375692159068,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-18",5.68107641164552,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-24",36.3629450099984,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-30",-23.4190349527711,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-36",-11.5261750113344,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-over42",41.5558237150763,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-6",-7.68097000187742,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-12",-5.46904903277073,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-18",-7.67205827736192,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-24",-10.3293798158473,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-30",-3.27429557483808,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-36",-6.41929030380219,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-over42",-5.9773492748969,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-6",-0.413960929378383,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-12",-29.2732534937699,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-18",-45.2041252682167,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-24",-37.0237221273498,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-30",35.9023346088727,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-36",-51.100777797084,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12586_cycle_1","virus_comp_12586_cycle_1","t0-over42",-12.1313821847405,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-6",0.677360477146676,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-12",-45.7646854697286,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-18",-9.07758660989481,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-24",55.8660880061451,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-30",72.0661758138906,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-36",-15.3413176184247,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-over42",30.8772875235086,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-6",-26.3419508896447,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-12",53.177158437099,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-18",64.8361849406059,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-24",-37.1069020564435,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-30",-2.66441783734687,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-36",4.00530268570582,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-over42",6.69879563124995,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-6",21.1277082584581,4604.32120278126,0.996338784301929,-9003.17602244696,9045.43143896387,"abundance_nbinom",0.996338784301929,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-12",5.31010145043642,4.74663064702098,0.263264032341276,-3.99312366563876,14.6133265665116,"abundance_nbinom",0.460712056597233,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-18",1.59655945023572,4.6632109067169,0.732069891511378,-7.54316597924377,10.7362848797152,"abundance_nbinom",0.996338784301929,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-24",-9.08439847288443,5.19296509672995,0.0802277110851428,-19.2624230354487,1.09362608967983,"abundance_nbinom",0.460712056597233,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-30",-7.25619793425517,4.95935835865017,0.143431151737626,-16.9763617036372,2.46396583512685,"abundance_nbinom",0.460712056597233,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-36",-6.05242844541872,5.23303174628344,0.247443326510353,-16.308982198089,4.20412530725157,"abundance_nbinom",0.460712056597233,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-over42",19.3039184564026,1989.71282669066,0.99225915585921,-3880.46156143467,3919.06939834747,"abundance_nbinom",0.996338784301929,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-6",3.75808268156042,8.14176618561141,0.644381989468626,-12.199485812784,19.7156511759048,"abundance_nbinom",0.999983252116551,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-12",-37.1688879133207,1019497.18830238,0.999970910678183,-1998214.94030043,1998140.6025246,"abundance_nbinom",0.999983252116551,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-18",-6.18064721353565,3643.49222642593,0.998646507165144,-7147.29418896002,7134.93289453295,"abundance_nbinom",0.999983252116551,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-24",9.24944756635146,9.46663797669479,0.328540794806522,-9.30482192264944,27.8037170553524,"abundance_nbinom",0.999983252116551,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-30",-19.5550955301247,4680.68818057774,0.996666587728591,-9193.53535232481,9154.42516126457,"abundance_nbinom",0.999983252116551,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-36",11.0791877404782,9.39795090333287,0.238440395334119,-7.3404575585299,29.4988330394863,"abundance_nbinom",0.999983252116551,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-over42",44.5447380698325,2122152.26343117,0.999983252116551,-4159297.46129718,4159386.55077332,"abundance_nbinom",0.999983252116551,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-6",0.225457004261821,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-12",-11.8940744251234,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-18",-0.476610577064002,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-24",12.8044515148318,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-30",-0.838981433875973,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-36",-2.36487007391044,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14463_cycle_1","virus_comp_14463_cycle_1","t0-over42",-10.2433093820171,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-6",7.56157797990055,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-12",-71.0832068644806,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-18",49.4538641610306,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-24",-59.14319004303,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-30",59.9787842802283,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-36",92.2056165844502,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14513_cycle_1","virus_comp_14513_cycle_1","t0-over42",63.3645384793257,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-6",-19.6687400822934,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-12",44.8177767866532,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-18",46.4678943966054,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-24",-29.3834099728799,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-30",-43.4923684122447,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-36",1.14987009567275,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14666_cycle_1","virus_comp_14666_cycle_1","t0-over42",3.12654328868246,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-6",-0.616346022273993,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-12",31.4264613549733,NA,NA,NA,NA,"abundance_nbinom",NA,7
