"contig_id","effect","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_187","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",14.1932907446213,769.062499560993,0.0184553150787138,0.985275624889079,-1493.14151025528,1521.52809174452
"edge_187","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-25.1055204915341,304594.693615156,-8.24227112874592e-05,0.999934236191279,-597019.734888209,596969.523847226
"edge_187","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-50.2344094718552,18612650.0146263,-2.69893913184742e-06,0.999997846558136,-36480173.9199258,36480073.4511069
"edge_187","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-50.0532807724556,19372660.3477051,-2.58370713542112e-06,0.999997938499967,-37969766.61951,37969666.5129485
"edge_187","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.51409574765351,2.70055205389441,0.560661567500637,0.575028271689649,-3.77888901635521,6.80708051166222
"edge_187","ran_pars","patientID","sd__(Intercept)",2.03391682268343,NA,NA,NA,NA,NA
"edge_1980","fixed",NA,"(Intercept)",-23.322772879965,13683.040915305,-0.00170450216617255,0.998640004696295,-26841.5901658657,26794.9446201058
"edge_1980","fixed",NA,"Dx.StatusCELIAC",19.7189608023516,13683.0409226735,0.00144112415608407,0.99885014968367,-26798.5484466254,26837.9863682301
"edge_1980","fixed",NA,"onset_timeline_combinedt0-6",21.5209057739993,13683.040911899,0.00157281600724327,0.998745074908232,-26796.7464805362,26839.7882920842
"edge_1980","fixed",NA,"onset_timeline_combinedt0-12",0.397999540361624,20615.4535699138,1.93058832788654e-05,0.9999845961338,-40405.1485224484,40405.9445215291
"edge_1980","fixed",NA,"onset_timeline_combinedt0-18",-13.2992404212214,14901551.9422371,-8.92473513683223e-07,0.999999287909162,-29206518.419778,29206491.8212971
"edge_1980","fixed",NA,"onset_timeline_combinedt0-24",21.4977589947761,13683.04090743,0.00157112436776408,0.998746424639587,-26796.7696185564,26839.7651365459
"edge_1980","fixed",NA,"onset_timeline_combinedt0-30",-8.29817191850993,1647913.49371696,-5.0355628193765e-06,0.999995982202171,-3229859.39549472,3229842.79915089
"edge_1980","fixed",NA,"onset_timeline_combinedt0-36",20.4154978004289,13683.0409215148,0.00149202928775344,0.998809533308729,-26797.8519073563,26838.6829029572
"edge_1980","fixed",NA,"onset_timeline_combinedt0-over42",20.1143967549765,13683.0409171926,0.00147002386945309,0.998827091072989,-26798.1529999305,26838.3817934405
"edge_1980","fixed",NA,"SexMale",2.35713506035939,1.08393262831428,2.17461399240762,0.0296590548876889,0.232666147195566,4.48160397352322
"edge_1980","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.00115764673574407,0.127299548279327,-0.00909387936871469,0.992744234061035,-0.250660176611442,0.248344883139954
"edge_1980","fixed",NA,"HLA.CategoryHigh Risk",-1.98345709118747,1.33316381728375,-1.48778197058232,0.136808401907575,-4.59641015855557,0.629495976180619
"edge_1980","fixed",NA,"HLA.CategoryLow/No Risk",-0.135667961746738,1.75704479491276,-0.0772137182498381,0.938453528642781,-3.57941247899931,3.30807655550583
"edge_1980","fixed",NA,"feeding_first_yearFormula",-0.726900355168104,1.41645542389458,-0.513182655031583,0.607823557742818,-3.50310197170788,2.04930126137168
"edge_1980","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-0.292017488732995,0.97374400220502,-0.2998914376589,0.764259965678659,-2.20052066321673,1.61648568575074
"edge_1980","fixed",NA,"Delivery.ModeC-Section",0.872577992171584,0.976235935814615,0.893818758519134,0.371418870883874,-1.04080928243882,2.78596526678199
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-20.8813940579716,13683.041024635,-0.00152607845144779,0.998782366037644,-26839.1490013266,26797.3862132107
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.60384780784782,20615.4536285066,2.9291026951395e-05,0.999976629141829,-40404.9427890207,40406.1504846364
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-14.8222803311758,15057586.97525,-9.84372884947568e-07,0.999999214584073,-29512342.9878498,29512313.3432891
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-51.4505678491538,5405399.47147339,-9.5183655011402e-06,0.999992405443123,-10594439.7367075,10594336.8355718
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-22.351488614362,5669806.80532884,-3.9421958069814e-06,0.99999685458283,-11112639.4892332,11112594.786256
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-54.783768955724,19260753.761653,-2.84432113268564e-06,0.999997730560082,-37750438.4717031,37750328.9041652
"edge_1980","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-48.6674881725655,2263486.1437077,-2.150112043224e-05,0.999982844587968,-4436399.98866071,4436302.65368436
"edge_1980","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA,NA,NA
"edge_209","fixed",NA,"(Intercept)",-2.26190597116534,1.71949627799645,-1.31544685505275,0.188359767219879,-5.63205674758905,1.10824480525838
"edge_209","fixed",NA,"Dx.StatusCELIAC",-19.4820025032881,23772.2738645666,-0.000819526252064877,0.999346112729499,-46612.2826076766,46573.31860267
"edge_209","fixed",NA,"onset_timeline_combinedt0-6",2.10051097795141,1.82081648168871,1.15360938297489,0.248660349797655,-1.46822374861538,5.66924570451821
"edge_209","fixed",NA,"onset_timeline_combinedt0-12",-19.8611507956739,23391.3258232572,-0.000849081875296124,0.999322530762246,-45866.0173150215,45826.2950134301
"edge_209","fixed",NA,"onset_timeline_combinedt0-18",-20.3815346064727,34333.2170307565,-0.000593638941210037,0.999526344681937,-67312.2503882864,67271.4873190734
"edge_209","fixed",NA,"onset_timeline_combinedt0-24",-54.0838849667359,19373042.3208871,-2.79170839927528e-06,0.99999777253897,-37970519.3037939,37970411.136024
"edge_209","fixed",NA,"onset_timeline_combinedt0-30",1.64401339187616,1.78180611977218,0.922666823080823,0.356180860396122,-1.84826243031036,5.13628921406269
"edge_209","fixed",NA,"onset_timeline_combinedt0-36",1.51676282006909,1.7612138921457,0.861203075238751,0.389126206645494,-1.93515297760809,4.96867861774627
"edge_209","fixed",NA,"onset_timeline_combinedt0-over42",1.52410885321137,1.84728760963305,0.82505227949541,0.409341910534221,-2.09650833075649,5.14472603717923
"edge_209","fixed",NA,"SexMale",0.719156980672027,0.948376438417458,0.758303297656861,0.448269433590721,-1.13962668241256,2.57794064375661
"edge_209","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.230522547328888,0.177483545440664,-1.29883898113786,0.19399919386683,-0.578383904241069,0.117338809583292
"edge_209","fixed",NA,"HLA.CategoryHigh Risk",0.410778207214605,0.86089350161415,0.477153337136833,0.633252936322989,-1.2765420504737,2.09809846490291
"edge_209","fixed",NA,"HLA.CategoryLow/No Risk",2.31968190913176,1.29339426557888,1.79348399081818,0.0728955682244419,-0.21532426921348,4.854688087477
"edge_209","fixed",NA,"feeding_first_yearFormula",-28.545251299191,729927.048554205,-3.91069920695933e-05,0.999968797134816,-1430659.27175916,1430602.18125656
"edge_209","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-0.272562077105594,0.85745572827471,-0.317873061101378,0.750581227700281,-1.95314442286159,1.4080202686504
"edge_209","fixed",NA,"Delivery.ModeC-Section",0.0603686495192764,1.12244269418038,0.0537832798344846,0.957107830996029,-2.13957860578438,2.26031590482294
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-37.0645234194219,21223707.8404444,-1.74637361662089e-06,0.999998606595454,-41597740.0501947,41597665.9211479
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",40.2324190322201,33350.7904879599,0.00120634079263412,0.999037479539943,-65326.1157933103,65406.5806313747
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",42.3170754549308,41759.9202933623,0.00101334186362557,0.999191470310573,-81805.6226967984,81890.2568477083
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",10.3390835248911,28013094.8301749,3.69080374288177e-07,0.999999705516468,-54904646.6235644,54904667.3017314
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-41.4392142308028,18612665.19572,-2.22639873414431e-06,0.999998223590824,-36480194.8791276,36480112.0006991
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-66.2856929596977,19372674.9332287,-3.42160766069544e-06,0.999997269952074,-37969811.4390231,37969678.8676372
"edge_209","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",19.437994053592,23772.2739141662,0.000817674999193435,0.999347589815089,-46573.3627083332,46612.2386964404
"edge_209","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA,NA,NA
"edge_2658","fixed",NA,"(Intercept)",-3.71870440530359,1.41768381384849,-2.6230844769319,0.00871376638433656,-6.49731362191201,-0.940095188695165
"edge_2658","fixed",NA,"Dx.StatusCELIAC",-19.0606904433789,9627.92957155137,-0.00197972890243189,0.998420405905999,-18889.4558963722,18851.3345154855
"edge_2658","fixed",NA,"onset_timeline_combinedt0-6",-19.1718552636961,21387.6557898937,-0.000896398158453409,0.999284777844822,-41938.2069171949,41899.8632066675
"edge_2658","fixed",NA,"onset_timeline_combinedt0-12",-16.5828586659717,3102.57169656773,-0.00534487524794891,0.995735426865089,-6097.51164339204,6064.3459260601
"edge_2658","fixed",NA,"onset_timeline_combinedt0-18",-19.3572032198921,19567.5717079165,-0.000989249126505598,0.999210693523911,-38371.0930156412,38332.3786092014
"edge_2658","fixed",NA,"onset_timeline_combinedt0-24",1.2419653184509,1.35773937454015,0.91473028015523,0.360333243885716,-1.41915495603973,3.90308559294153
"edge_2658","fixed",NA,"onset_timeline_combinedt0-30",1.83513961746402,1.30953411872343,1.40136831200164,0.161103963032282,-0.73150009176031,4.40177932668835
"edge_2658","fixed",NA,"onset_timeline_combinedt0-36",0.852876838959525,1.3403059277698,0.636329976081409,0.524561370888199,-1.77407450773482,3.47982818565387
"edge_2658","fixed",NA,"onset_timeline_combinedt0-over42",-0.165150518111855,1.63018766261835,-0.10130767266794,0.919306225624419,-3.36025962488535,3.02995858866164
"edge_2658","fixed",NA,"SexMale",-0.454191827132346,1.15920252295941,-0.391814042961888,0.695195618251119,-2.72618702292074,1.81780336865605
"edge_2658","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.00578215473315298,0.0748592781181347,-0.077240321821274,0.93843236526738,-0.152503643753364,0.140939334287058
"edge_2658","fixed",NA,"HLA.CategoryHigh Risk",1.70150077274424,1.11075373951044,1.53184338906134,0.125561086087594,-0.475536552389417,3.87853809787789
"edge_2658","fixed",NA,"HLA.CategoryLow/No Risk",2.49913381306925,1.54830605342443,1.61410840417619,0.106503914784185,-0.535490288687988,5.53375791482648
"edge_2658","fixed",NA,"feeding_first_yearFormula",-0.12016533068914,1.52583158877897,-0.0787539932800191,0.937228298375367,-3.11074029116945,2.87040962979117
"edge_2658","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-0.123970515981806,1.05109152944809,-0.117944548603585,0.906111594884439,-2.18407205815517,1.93613102619156
"edge_2658","fixed",NA,"Delivery.ModeC-Section",-2.49210421898402,2.0484019359401,-1.21660899419151,0.223753019035995,-6.50689823928874,1.5226898013207
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.315352498830113,21221699.1041221,-1.485990811965e-08,0.999999988143509,-41593766.2501777,41593765.6194727
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",35.6834848936446,10115.4820995638,0.00352761089806916,0.997185379565453,-19790.2971165109,19861.6640862982
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",9.39931104963802,3227907.07305018,2.91189022388932e-06,0.999997676647748,-6326572.2093094,6326591.0079315
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-15.1945621575583,10251383.8709272,-1.48219619408165e-06,0.999998817378541,-20092358.3732742,20092327.9841499
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",18.0337176014453,9627.92965224117,0.00187306287569804,0.998505512923935,-18852.3616464765,18888.4290816794
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.74206834904541,27102.6815450081,-0.000101173322812792,0.9999192753679,-53123.0217810233,53117.5376443252
"edge_2658","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",19.6335971432816,9627.92966708639,0.00203923354471524,0.99837292816649,-18850.7617960307,18890.0289903173
"edge_2658","ran_pars","patientID","sd__(Intercept)",1.3947850158202,NA,NA,NA,NA,NA
"edge_305","fixed",NA,"(Intercept)",-3.38288091697905,2.49065991484297,-1.35822674818787,0.174391745571005,-8.26448464780887,1.49872281385077
"edge_305","fixed",NA,"Dx.StatusCELIAC",-20.5140927552618,27758.3212680118,-0.000739024977670459,0.999410343433943,-54425.8240493506,54384.79586384
"edge_305","fixed",NA,"onset_timeline_combinedt0-6",-19.7031348466652,37925.2360006815,-0.000519525701733567,0.999585478482294,-74351.7998013643,74312.393531671
"edge_305","fixed",NA,"onset_timeline_combinedt0-12",0.762549311199953,1.78174197338295,0.427979652829369,0.668665934243307,-2.72960078637396,4.25469940877387
"edge_305","fixed",NA,"onset_timeline_combinedt0-18",3.51421286133869,1.71933677536644,2.04393514504435,0.0409599545915674,0.144374704325233,6.88405101835215
"edge_305","fixed",NA,"onset_timeline_combinedt0-24",3.42695126328284,1.87646864714338,1.82627685706331,0.0678085694266024,-0.250859703236778,7.10476222980247
"edge_305","fixed",NA,"onset_timeline_combinedt0-30",-18.3575169183832,26995.8079051723,-0.000680013614812615,0.999457427677421,-52929.1687446178,52892.453710781
"edge_305","fixed",NA,"onset_timeline_combinedt0-36",-3121.47117834831,17406477.2038619,-0.000179328139852202,0.999856916846661,-34119189.8884651,34112946.9461084
"edge_305","fixed",NA,"onset_timeline_combinedt0-over42",-9346.36897031407,16994357.8948698,-0.000549968938404877,0.999561188297246,-33317675.783299,33298983.0453584
"edge_305","fixed",NA,"SexMale",1.91869017484345,1.10094297081516,1.74276981252064,0.0813738313785913,-0.239118396986789,4.07649874667369
"edge_305","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.285069420880183,0.238847774853844,-1.19351926579439,0.232666071517124,-0.753202457381249,0.183063615620883
"edge_305","fixed",NA,"HLA.CategoryHigh Risk",-1.2405745687633,1.27117831868122,-0.97592489624141,0.329101683650767,-3.73203829130668,1.25088915378007
"edge_305","fixed",NA,"HLA.CategoryLow/No Risk",-1832.95574431925,12427102.7935816,-0.000147496626910171,0.999882314719045,-24358506.8633413,24354840.9518526
"edge_305","fixed",NA,"feeding_first_yearFormula",2.04893879981656,1.3368694302431,1.53263942870171,0.125364720964443,-0.571277135492493,4.66915473512561
"edge_305","fixed",NA,"feeding_first_yearBreastmilk_and_formula",0.355746679561021,1.12811386720639,0.315346429028458,0.752498636636277,-1.85531587062371,2.56680922974575
"edge_305","fixed",NA,"Delivery.ModeC-Section",1.69923630483022,1.02396617001429,1.6594652778485,0.097022071803445,-0.307700509785196,3.70617311944564
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",40.9240940520957,46998.3817660525,0.000870755385915344,0.999305237809139,-92074.2114990747,92156.0596871789
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-5868.58582933922,16341844.1067105,-0.000359114050471781,0.99971346844972,-32035294.4759501,32023557.3042914
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-9987.7448574259,23726582.6436449,-0.000420951681387673,0.999664129162496,-46513235.2026146,46493259.7128997
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-4861.35907348338,20359865.6223396,-0.000238771667930328,0.999809487774411,-39909464.7089343,39899741.9907874
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",41.5800405320266,38720.7675194004,0.00107384339711741,0.999143197097389,-75849.7297512411,75932.8898323052
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",1502.79020381694,26031571.4394275,5.77295230644744e-05,0.99995393850487,-51019439.6920555,51022445.2724632
"edge_305","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",3958.8923452825,22412213.4963407,0.00017663995329729,0.999859061709176,-43923172.374305,43931090.1589955
"edge_305","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA,NA,NA
"edge_329","fixed",NA,"(Intercept)",-79.7104659166507,50769.7738247308,-0.00157003783770694,0.998747291564076,-99586.6386656334,99427.2177338001
"edge_329","fixed",NA,"Dx.StatusCELIAC",39.3198356627039,48325.8726266628,0.000813639434231549,0.999350809728995,-94677.6500340665,94756.2897053919
"edge_329","fixed",NA,"onset_timeline_combinedt0-6",-1.45256083426719,89332.5394172031,-1.62601538447642e-05,0.999987026274292,-175090.012466057,175087.107344389
"edge_329","fixed",NA,"onset_timeline_combinedt0-12",-982.146807681823,13993248.4785312,-7.01871912864734e-05,0.999943998723752,-27427245.1914487,27425280.8978334
"edge_329","fixed",NA,"onset_timeline_combinedt0-18",8.10150580732226,90736.8827624351,8.92856968486939e-05,0.999928760321079,-177832.920777999,177849.123789613
"edge_329","fixed",NA,"onset_timeline_combinedt0-24",-1518.1166287123,19372727.3660893,-7.8363598476571e-05,0.999937474894711,-37971366.0364772,37968329.8032198
"edge_329","fixed",NA,"onset_timeline_combinedt0-30",59.817479529109,45608.7809774414,0.00131153427579429,0.998953547350384,-89331.7506150316,89451.3855740898
"edge_329","fixed",NA,"onset_timeline_combinedt0-36",60.9584914804634,45608.7809870774,0.00133655164994949,0.998933586391291,-89330.6096219664,89452.5266049273
"edge_329","fixed",NA,"onset_timeline_combinedt0-over42",39.4132089801505,41782.5182464992,0.000943294244440444,0.999247360197684,-81852.8177375458,81931.6441555061
"edge_329","fixed",NA,"SexMale",-0.374464077965914,2.38910066015567,-0.156738510105939,0.875450935491158,-5.05701532731189,4.30808717138006
"edge_329","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.394607398156145,0.568279505814223,-0.694389634183196,0.487437892612674,-1.50841476270424,0.719199966391951
"edge_329","fixed",NA,"HLA.CategoryHigh Risk",-38.7856687473293,23821.5410764802,-0.00162817630575646,0.998700903837347,-46728.1482348901,46650.5768973954
"edge_329","fixed",NA,"HLA.CategoryLow/No Risk",52.4129417689227,25612.0155187343,0.0020464200379148,0.998367194186484,-50146.2150464313,50251.0409299691
"edge_329","fixed",NA,"feeding_first_yearFormula",60.4254359352553,32635.2564245376,0.00185153856765235,0.998522686807225,-63903.5017823878,64024.3526542583
"edge_329","fixed",NA,"feeding_first_yearBreastmilk_and_formula",21.9922569739762,22308.4782858822,0.000985825061312849,0.999213425531332,-43701.8217332489,43745.8062471969
"edge_329","fixed",NA,"Delivery.ModeC-Section",-69.0005119003363,29815.5061919031,-0.00231424921838404,0.998153497927035,-58506.3188288614,58368.3178050607
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",21.5964524425705,90750.0875478534,0.000237977207803601,0.999810121661863,-177845.306735207,177888.499640092
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",158.0924224404,21464583.8545856,7.36526845856487e-06,0.999994123366011,-42069653.2057053,42069969.3905502
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",13.2463513546383,94863.4144762432,0.000139636038063501,0.99988858656146,-185915.629472578,185942.122175287
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",420.527891530052,28012856.6254772,1.50119602992431e-05,0.99998802218865,-54903769.5621279,54904610.617911
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1567.22805478501,18612706.2893628,-8.42020515673576e-05,0.999932816483146,-36481801.210028,36478666.7539184
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1538.63493420764,19372713.3518305,-7.94227894804553e-05,0.999936629782564,-37971359.0873403,37968281.8174719
"edge_329","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1200.72351933856,15817770.4217165,-7.5909782941979e-05,0.999939432756235,-31003461.0658066,31001059.618768
"edge_329","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA,NA,NA
"edge_4","fixed",NA,"(Intercept)",-3.70606266554222,7.41091465031705,-0.500081682277054,0.617017563631387,-18.2311884726639,10.8190631415795
"edge_4","fixed",NA,"Dx.StatusCELIAC",-0.0297128742925397,3.28247139773226,-0.00905198269604641,0.992777661393438,-6.46323859413062,6.40381284554554
"edge_4","fixed",NA,"onset_timeline_combinedt0-6",-43.0117784591943,21429699.6053787,-2.00711065723005e-06,0.999998398557395,-42001482.437833,42001396.4142761
"edge_4","fixed",NA,"onset_timeline_combinedt0-12",-42.0849703597396,14158650.9734562,-2.97238560641391e-06,0.999997628379416,-27750488.0626175,27750403.8926768
"edge_4","fixed",NA,"onset_timeline_combinedt0-18",-17.1355757412274,14744.1329674778,-0.00116219622944425,0.999072701780653,-28915.1051752675,28880.834023785
"edge_4","fixed",NA,"onset_timeline_combinedt0-24",0.250231728508624,1.8778711183953,0.133252876652394,0.893993394142629,-3.43032803115412,3.93079148817137
"edge_4","fixed",NA,"onset_timeline_combinedt0-30",0.862268779237262,2.08490065747498,0.413577872953214,0.679183280864477,-3.22406142075758,4.94859897923211
"edge_4","fixed",NA,"onset_timeline_combinedt0-36",1.49032714383076,1.80223555951715,0.826932492792477,0.408275325363401,-2.04198964448024,5.02264393214176
"edge_4","fixed",NA,"onset_timeline_combinedt0-over42",-0.850250360450587,1.86887643785955,-0.454952688806109,0.649143276028774,-4.51318087021081,2.81268014930964
"edge_4","fixed",NA,"SexMale",-62.2789897066668,9928669.1732761,-6.27264224638446e-06,0.999994995155596,-19459896.2730239,19459771.7150445
"edge_4","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.22532068954691,0.833128010645689,-0.270451463241865,0.786812952679097,-1.85822158492396,1.40758020583014
"edge_4","fixed",NA,"HLA.CategoryHigh Risk",0.274470133275217,2.98060407967326,0.0920854048167663,0.926630184447446,-5.56740651505752,6.11634678160795
"edge_4","fixed",NA,"HLA.CategoryLow/No Risk",3.93776264702994,5.97491884748393,0.659048724768563,0.50986448050503,-7.77286310458813,15.648388398648
"edge_4","fixed",NA,"feeding_first_yearFormula",-0.587253770870856,5.22397075632026,-0.112415210242202,0.910494195741335,-10.826048309549,9.65154076780731
"edge_4","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-1.3682982718602,3.61781257113828,-0.378211486901239,0.705273492846444,-8.45908061410749,5.72248407038708
"edge_4","fixed",NA,"Delivery.ModeC-Section",-1.618630688551,5.67530026182346,-0.285206176568169,0.775486188582476,-12.7420148031757,9.50475342607371
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.959720781544584,30028415.0462464,3.19604208236275e-08,0.999999974499274,-58854611.0437428,58854612.9631844
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-33.5073157374185,21487369.6244295,-1.55939588339948e-06,0.9999987557821,-42114504.0936976,42114437.0790661
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",19.8695754890128,14744.1332114464,0.00134762587966767,0.998924750442334,-28878.1005022069,28917.8396531849
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-24.0723683930157,123788.458090055,-0.000194463755057869,0.999844840373182,-242644.991926647,242596.847189861
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-67.9081643800243,18753145.9135677,-3.62116120105979e-06,0.999997110731386,-36755558.4955815,36755422.6792527
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.44138442094766,2.65757484305157,-0.542368326790973,0.587564794490249,-6.65013539954841,3.76736655765309
"edge_4","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.268760969697548,2.65179484723746,-0.101350589008623,0.919272158681236,-5.46618336467186,4.92866142527677
"edge_4","ran_pars","patientID","sd__(Intercept)",3.58491299079392,NA,NA,NA,NA,NA
"edge_48666","fixed",NA,"(Intercept)",-24.1366690759564,9745.58498370734,-0.00247667729708458,0.998023899442776,-19125.1322454167,19076.8589072648
