"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_187","fixed","cond",NA,"(Intercept)",-4.84826659274933,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC",0.634378634397478,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-6",1.82712888076869,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-12",-19.4729773243234,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-18",-19.0607896247058,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-24",1.12551907738224,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-30",1.97485571456467,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-36",1.64221081087099,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.526278720422277,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"SexMale",-0.996950297619474,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0129973574609651,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"HLA.CategoryHigh Risk",0.454842160260425,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.708928717292197,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"feeding_first_yearFormula",1.02224633432775,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.00913837259078753,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Delivery.ModeC-Section",0.486491496919242,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-34.3619748454497,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.1655204915415,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",21.1466665466731,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-22.8041489837626,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-25.5105054719138,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-23.6231903310495,NA,NA,NA,NA,NA
"edge_187","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.41929470849059,NA,NA,NA,NA,NA
"edge_187","ran_pars","cond","patientID","sd__(Intercept)",1.70702560296498,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"(Intercept)",-57.2165651897325,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC",45.7229981645307,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-6",48.3531355810487,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-12",-39.813668405342,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-18",-15.6094506961504,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-24",51.0217718944472,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-30",-16.5095085309731,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-36",49.4802664175558,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"onset_timeline_combinedt0-over42",49.1543917230006,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"SexMale",3.9847734604827,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0224906104858928,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"HLA.CategoryHigh Risk",-3.27347068062072,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"HLA.CategoryLow/No Risk",-1.10275299305217,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"feeding_first_yearFormula",-0.0733813813909299,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.689999183923812,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Delivery.ModeC-Section",0.833895424702379,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-47.2101130333,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",43.9682951440811,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.198344873015554,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-80.5462036077117,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-3.94343427810339,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-82.6578831702657,NA,NA,NA,NA,NA
"edge_1980","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-78.9723749783595,NA,NA,NA,NA,NA
"edge_1980","ran_pars","cond","patientID","sd__(Intercept)",8.16769145719878,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"(Intercept)",-2.79893869748122,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC",-18.2360953087275,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-6",2.254555689792,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-12",-41.787190223012,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-18",-53.8210287097435,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-24",-19.5683393986437,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-30",1.83219529365231,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-36",1.62450217796715,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.25290588311783,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"SexMale",0.71025129149247,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.215759563612114,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"HLA.CategoryHigh Risk",0.284206286852385,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"HLA.CategoryLow/No Risk",2.47300427520783,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"feeding_first_yearFormula",-46.5462725063843,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.443201912185023,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Delivery.ModeC-Section",0.0829424146589176,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-22.4295030341925,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",61.079166449547,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",74.5608142389547,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.578162738174094,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-35.1519513603272,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-31.7979783803447,NA,NA,NA,NA,NA
"edge_209","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",18.6799577933519,NA,NA,NA,NA,NA
"edge_209","ran_pars","cond","patientID","sd__(Intercept)",0.952245896271781,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"(Intercept)",-3.81364942770505,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC",-20.300900325106,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-6",-21.7831018075478,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-12",-25.0234814833664,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-18",-19.9989700651244,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-24",1.27422750860161,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-30",1.70639924422721,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-36",0.814044579596333,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.28924778193568,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"SexMale",-0.366594705839915,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0012320173937365,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"HLA.CategoryHigh Risk",1.53196984114099,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"HLA.CategoryLow/No Risk",2.17136439020131,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"feeding_first_yearFormula",-0.214058121373328,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.0671437284480129,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Delivery.ModeC-Section",-2.24957006887547,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.165410919145873,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",45.3313332522355,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.981512474843901,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-24.0031780511952,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",19.416369275453,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-20.2952969282382,NA,NA,NA,NA,NA
"edge_2658","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",20.8101292590332,NA,NA,NA,NA,NA
"edge_2658","ran_pars","cond","patientID","sd__(Intercept)",1.37910127058952,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"(Intercept)",-3.60848575489065,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC",-20.6084519208955,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-6",-49.58838691262,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-12",1.21045476863667,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-18",3.6953148101451,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-24",3.6371083465205,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-30",-41.3782765194996,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-36",-24.6098339028127,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"onset_timeline_combinedt0-over42",-14.7278117497089,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"SexMale",1.8063712385057,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.278590583200175,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.16083818414377,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"HLA.CategoryLow/No Risk",-109.278864841566,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"feeding_first_yearFormula",1.80946459271653,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.183447329796322,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Delivery.ModeC-Section",1.40780118586062,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",71.3609751336871,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-13.0658287766045,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-33.8540284146786,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-38.6719893995507,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",65.1261003495083,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.70652747127336,NA,NA,NA,NA,NA
"edge_305","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.781350815853767,NA,NA,NA,NA,NA
"edge_305","ran_pars","cond","patientID","sd__(Intercept)",2.5152357664193e-21,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"(Intercept)",-177.313960580504,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC",67.3855758440877,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-6",-79.1402172849364,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-12",-49.5258351840387,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-18",-46.4871162492304,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-24",-45.4016105112996,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-30",96.2291724385541,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-36",97.1749889751139,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-over42",78.1278722287211,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"SexMale",-0.430169782760587,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.31051791606608,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"HLA.CategoryHigh Risk",-46.8580474477008,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"HLA.CategoryLow/No Risk",61.1914424996544,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"feeding_first_yearFormula",129.071982590068,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",82.3589885002482,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Delivery.ModeC-Section",-88.6438865354152,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",107.691132354443,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-59.0503571401333,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",75.8499387196915,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-14.2952848387377,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-203.890095452297,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-201.407557593868,NA,NA,NA,NA,NA
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-194.134358479102,NA,NA,NA,NA,NA
"edge_329","ran_pars","cond","patientID","sd__(Intercept)",1.31904283566696e-27,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"(Intercept)",-3.26647717178435,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC",0.355275792558507,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-6",-17.8557301681763,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-12",-19.4156003936763,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-18",-21.5298884928038,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-24",0.558209552871561,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-30",1.11317731285754,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-36",1.58383301119553,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.492293564760818,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"SexMale",-32.4844608768039,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.180637511967169,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.091929229014701,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"HLA.CategoryLow/No Risk",3.28547641902704,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"feeding_first_yearFormula",-0.412749875706433,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-1.19176608301173,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Delivery.ModeC-Section",-1.65765333818806,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.98083673883466,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.35237446724934,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",23.6797125302749,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-34.8743837509908,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-37.4883785074148,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.51435858317801,NA,NA,NA,NA,NA
"edge_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.595093187603586,NA,NA,NA,NA,NA
"edge_4","ran_pars","cond","patientID","sd__(Intercept)",2.58097952419499,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"(Intercept)",-35.7804111574453,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC",-4.66785645794672,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-6",32.6927755061935,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-12",33.3896401095249,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-18",35.032089139098,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-24",36.7784033270931,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-30",9.8911744482234,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-36",-4.05953339204969,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"onset_timeline_combinedt0-over42",10.8261987668869,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"SexMale",2.1228460885023,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.340896550547403,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.45095991546101,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"HLA.CategoryLow/No Risk",-44.0041731194358,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"feeding_first_yearFormula",2.8523819830583,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-2.63290010042628,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Delivery.ModeC-Section",1.94827360952416,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",4.67068304550499,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-15.3188738444173,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",5.60901692024926,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-26.4675987750254,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",29.9804608681126,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.02730127662968,NA,NA,NA,NA,NA
"edge_48666","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",30.1331944004672,NA,NA,NA,NA,NA
"edge_48666","ran_pars","cond","patientID","sd__(Intercept)",1.50496337676881,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"(Intercept)",-11.0129455797636,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC",1.15543192765599,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-6",-21.7739933854479,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-12",-2.64707289409466,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-18",-31.6013721452405,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.909080191760119,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.968773558643191,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-36",-35.3611761734058,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"onset_timeline_combinedt0-over42",-36.4681620012715,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"SexMale",-1.53706636803429,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.521984331271212,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"HLA.CategoryHigh Risk",0.705172111740945,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"HLA.CategoryLow/No Risk",-104.116301507961,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"feeding_first_yearFormula",-18.3708610827081,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",4.33053023713706,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Delivery.ModeC-Section",0.531999061255951,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-10.3153329233947,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.5088888650169,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-10.0461916530305,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",1.83882061383487,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.879974754038217,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.04863407905847,NA,NA,NA,NA,NA
"edge_48806","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.606428234498199,NA,NA,NA,NA,NA
"edge_48806","ran_pars","cond","patientID","sd__(Intercept)",2.88445862838735,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"(Intercept)",-38.810253868652,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Dx.StatusCELIAC",33.142527519781,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-6",33.7379637384252,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-12",-29.9653500863493,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-18",33.2097693052658,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-24",33.102488994158,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-30",28.5247418073573,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-36",32.1702633239818,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"onset_timeline_combinedt0-over42",-43.0717623226042,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"SexMale",0.00626876439998178,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.177776405919473,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.030360352805135,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"HLA.CategoryLow/No Risk",-23.9582178938534,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"feeding_first_yearFormula",-43.4604114878965,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.896052117941816,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Delivery.ModeC-Section",-1.72463633849066,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-81.8613778261479,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-3.5375680691322,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-73.1719901163333,NA,NA,NA,NA,NA
"edge_61","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-35.3999121941161,NA,NA,NA,NA,NA
