"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"virus_comp_2033_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-2.78000755913842,56.5865695531376,-0.0491283988602252,0.960816971709516,-113.687645891959,108.127630773682,0.960816971709516
"virus_comp_2033_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-3.52855127218213,1437.91362067669,-0.00245393827657156,0.998042042501036,-2821.78746067809,2814.73035813372,0.998042042501036
"virus_comp_2033_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.986617876931318,17.9281884481298,-0.0550316547478191,0.956113245153837,-36.1252215433128,34.1519857894501,0.999829282380885
"virus_comp_2033_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.355381597129817,23.4688151689249,-0.0151427157515979,0.987918322620081,-46.3534140880498,45.6426508937902,0.997539674129517
"virus_comp_2033_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.883550924953505,19.1488412385129,-0.0461412214947226,0.963197690977447,-38.4145900981142,36.6474882482072,0.994364405492433
"virus_comp_2033_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",2.15515661720119,33.7806193520135,0.0637986117052272,0.949130583707504,-64.053640688202,68.3639539226044,0.999997743983352
"virus_comp_2033_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-0.86299895886069,107.23134265507,-0.00804801038103842,0.993578686090451,-211.032568576671,209.30657065895,0.996971816371932
"virus_comp_2033_cycle_1","fixed","cond",NA,"SexMale",-2.22076844767219,253.185429245985,-0.00877131221289427,0.993001595145582,-498.455091180116,494.013554284772,0.993001595145582
"virus_comp_2033_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",-4.03867200291268,969.397010736886,-0.00416616923528853,0.996675887505559,-1904.021899768,1895.94455576217,0.996675887505559
"virus_comp_2033_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.0189017765349517,411.007913385142,-4.59888384612182e-05,0.999963306215836,-805.57960937237,805.541805819301,0.999999136095899
"virus_comp_2033_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-3.9174843434785,82.7888765059948,-0.0473189697554941,0.96225900933799,-166.180700615762,158.345731928805,0.96225900933799
"virus_comp_2033_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.916146101365234,47.3609950395396,-0.0193438947091459,0.984566767555706,-93.741990650843,91.9096984481126,0.984566767555706
"virus_comp_2033_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-4.20887801228802,73.449458883335,-0.0573030499649191,0.954303790826713,-148.16717210758,139.749416083004,0.954303790826713
"virus_comp_2033_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.50670965734762,32349.0145555987,-4.65766787040147e-05,0.999962837187182,-63404.4101739928,63401.396754678,0.999962837187182
"virus_comp_2033_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.0944427301202332,17.9281956727486,0.00526783240456198,0.995796897294903,-35.0441750962539,35.2330605564944,0.999929908683097
"virus_comp_2033_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.350590125670712,23.468865188718,0.0149385205825482,0.988081228365246,-45.6475404022423,46.3487206535837,0.999894796591433
