"contig_id","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_305","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.42569754852218,0.0665893033182939,2646.60477331507,0,-3.55621018478165,-3.29518491226271
"edge_305","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.38341241805674,0.00731324920342359,35783.481677302,0,-1.39774612310542,-1.36907871300807
"edge_305","Dx.StatusCELIAC:onset_timeline_combinedt0-30",87.1601357550935,1.94351236471151,2011.22741413643,0,83.3509215167506,90.9693499934363
"edge_305","Dx.StatusCELIAC:onset_timeline_combinedt0-36",43.8301634071156,0.981532801735942,1994.05229606108,0,41.9063944660684,45.7539323481627
"edge_305","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",41.0180639179092,0.88728168686947,2137.11198129882,0,39.2790237675031,42.7571040683153
"edge_329","(Intercept)",-128.424763770404,3.25204281155382,1559.49879172524,0,-134.798650557232,-122.050876983576
"edge_329","Dx.StatusCELIAC",61.196767632879,2.58452601380313,560.654292685658,0,56.131189728718,66.26234553704
"edge_329","onset_timeline_combinedt0-6",3.47972052152104,1.55194607247609,5.02730780516294,0.0249506538474278,0.437962113519516,6.52147892952256
"edge_329","onset_timeline_combinedt0-12",-11.9617490434643,0.663586322803829,324.933524304794,0,-13.2623543367932,-10.6611437501354
"edge_329","onset_timeline_combinedt0-18",-12.6569055368427,0.676239196098532,350.311502997561,0,-13.9823100061302,-11.3315010675553
"edge_329","onset_timeline_combinedt0-24",32.365979474436,1.96952029944822,270.057713345434,0,28.505790620697,36.2261683281751
"edge_329","onset_timeline_combinedt0-30",95.2981888733713,2.87678636530865,1097.37249498047,0,89.6597912061505,100.936586540592
"edge_329","onset_timeline_combinedt0-36",96.4392007629439,2.87691356557917,1123.70826944716,0,90.800553787774,102.077847738114
"edge_329","onset_timeline_combinedt0-over42",65.7646555568752,1.95967247702463,1126.20671733615,0,61.9237680804125,69.6055430333379
"edge_329","SexMale",-0.374464143881417,1.18600828850033e-12,9.96884927427975e+22,0,-0.374464143883741,-0.374464143879092
"edge_329","Age.at.Gluten.Introduction..months.",-0.394607429763521,2.24038624469103e-13,3.10230662907258e+24,0,-0.39460742976396,-0.394607429763082
"edge_329","HLA.CategoryHigh Risk",-58.7949003046954,1.14527687678234,2635.47154690596,0,-61.0396017355153,-56.5501988738755
"edge_329","HLA.CategoryLow/No Risk",111.631458628974,2.25211728602078,2456.92099187847,0,107.217389859413,116.045527398535
"edge_329","feeding_first_yearFormula",93.6682562854844,1.52046613662261,3795.17115798461,0,90.6881974179914,96.6483151529775
"edge_329","feeding_first_yearBreastmilk_and_formula",35.2258457545315,0.374936744001202,8826.8724499748,0,34.4909832398085,35.9607082692546
"edge_329","Delivery.ModeC-Section",-139.098997511403,2.4803818558436,3144.92945792702,0,-143.960456616763,-134.237538406043
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-6",30.2679483665853,1.25916699569917,577.828961371936,0,27.8000264044935,32.7358703286772
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-95.9170655946658,3.01079000954146,1014.91771998949,0,-101.81810557838,-90.0160256109515
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-18",47.6085400001213,0.383909494047774,15378.4307707061,0,46.8560912184647,48.3609887817779
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-140.929943938341,4.27718322904121,1085.65252751846,0,-149.313069022541,-132.546818854142
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-204.651048581232,5.22025382400556,1536.89680600596,0,-214.88255806644,-194.419539096023
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-206.113946740678,5.21386038831822,1562.7732293064,0,-216.332925322202,-195.894968159154
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-174.975769744826,4.24785380877117,1696.74548233425,0,-183.301410221608,-166.650129268043
"edge_4","(Intercept)",-1.65278077203107,NA,NA,NA,NA,NA
"edge_4","Dx.StatusCELIAC",0.235765062227295,1.36068069605317e-15,3.00224720217772e+28,0,0.235765062227293,0.235765062227298
"edge_4","onset_timeline_combinedt0-6",-41.014202680596,0.805611486599363,2591.89406228488,0,-42.5931721798626,-39.4352331813295
"edge_4","onset_timeline_combinedt0-12",-41.7710736691657,0.859138758405335,2363.87579141316,0,-43.4549546933627,-40.0871926449688
"edge_4","onset_timeline_combinedt0-18",-42.2415930170279,0.877735157991185,2316.08016296933,0,-43.9619223146552,-40.5212637194006
