"contig_id","gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model","p.adj","n_tests_gene"
"edge_48806","edge_48806","t0-over42",-41.2170623141941,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-6",-35.2646321596343,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-12",-40.5765063324213,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-18",-84.3108186286853,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-24",-40.0617223071328,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-30",-85.0425274656407,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-36",-73.9051618924494,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_61","edge_61","t0-over42",-59.8792107816795,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-6",-2.26570559740362,3.85093862741775,0.556296370701598,-9.81340661381652,5.28199541900928,"abundance_nbinom",0.973518648727796,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-12",6.98926111280142,3.12856053065688,0.0254818766697611,0.857395149260428,13.1211270763424,"abundance_nbinom",0.178373136688328,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-18",6.06498691602946,3.96827414879936,0.126420964397472,-1.71268749639862,13.8426613284575,"abundance_nbinom",0.327692686305904,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-24",27.2121988931147,3331.81309990718,0.99348344240084,-6503.0214801437,6557.44587792993,"abundance_nbinom",0.999806316211587,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-30",34.7808305011077,143280.383059375,0.999806316211587,-280789.609656977,280859.17131798,"abundance_nbinom",0.999806316211587,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-36",30.5735366902618,9583.92562730738,0.9974546848058,-18753.5755233426,18814.7225967232,"abundance_nbinom",0.999806316211587,7
"virus_comp_103_cycle_1","virus_comp_103_cycle_1","t0-over42",5.11079307658859,3.46692937474423,0.14043972270253,-1.68426363485407,11.9058497880313,"abundance_nbinom",0.327692686305904,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-6",-6.53698817571207,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-12",64.9926416218923,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-18",-10.6326566046662,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-24",19.3681574014948,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-30",20.1031539842263,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-36",-36.9722668578691,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1044_cycle_1","virus_comp_1044_cycle_1","t0-over42",39.73234911276,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-6",-5.38746855001437,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-12",-20.2559644989878,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-18",-9.02645356041868,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-24",-18.7206833265834,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-30",31.0409403188352,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-36",-36.6591033991073,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1045_cycle_1","virus_comp_1045_cycle_1","t0-over42",31.1988039535235,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-6",-3.53062789335672,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-12",-101.848533072407,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-18",-106.317269712817,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-24",-79.3940786727398,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-30",-42.2911914249622,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-36",56.6855338647921,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1068_cycle_1","virus_comp_1068_cycle_1","t0-over42",26.5531536032224,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-6",-13.4387329786506,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-12",-64.4530057055088,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-18",-74.2135278209985,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-24",-22.2135019515266,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-30",22.6990253263888,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-36",33.6985310275128,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1069_cycle_1","virus_comp_1069_cycle_1","t0-over42",20.2359835845073,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-6",-11.1997426285654,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-12",-22.9596160628084,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-18",55.1620562412512,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-24",-29.3597318404261,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-30",-93.669533375249,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-36",-103.357646418085,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11_cycle_1","virus_comp_11_cycle_1","t0-over42",-64.4483022313573,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-6",-81.603234278632,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-12",-3.3394037639402,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-18",-27.3585455078564,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-24",-4.48007358632117,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-30",-187.516217652901,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-36",-35.7421395819068,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1105_cycle_1","virus_comp_1105_cycle_1","t0-over42",-47.4599443374747,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-6",-4.94975365483186,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-12",11.0448217988841,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-18",-4.10952446635156,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-24",-19.072136139174,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-30",-8.83248436074041,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-36",-21.8753670070917,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1111_cycle_2","virus_comp_1111_cycle_2","t0-over42",-33.6049819260282,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-6",0.967427232778769,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-12",152.150931198883,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-18",4.20081518880246,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-24",200.226051957925,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-30",189.067760039682,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-36",196.297403745905,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_11746_cycle_1","virus_comp_11746_cycle_1","t0-over42",81.631698029299,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-6",-10.7960656171397,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-12",-8.06291893426974,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-18",65.6533069659938,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-24",-12.3352385066618,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-30",-47.8063363327637,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-36",-23.1611453762367,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12_cycle_1","virus_comp_12_cycle_1","t0-over42",-24.167945138901,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-6",-12.1991345416819,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-12",-26.2214724037563,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-18",7.41255343868274,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-24",32.281913102006,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-30",-17.6968626406778,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-36",-10.6530844172634,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12035_cycle_1","virus_comp_12035_cycle_1","t0-over42",32.4962844349914,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-6",-4.13861933993489,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-12",5.95327419677815,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-18",-15.7516900971989,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-24",-43.2542407352666,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-30",-13.1448955992535,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-36",-6.06646593473974,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12451_cycle_1","virus_comp_12451_cycle_1","t0-over42",-10.9570437942172,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-6",-11.806899977777,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-12",-54.9303419001852,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-18",-35.8937859600608,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-24",50.8072493299591,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-30",-18.2946419634411,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-36",-14.1821443415652,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1260_cycle_2","virus_comp_1260_cycle_2","t0-over42",45.88864325114,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-6",-10.7886733331023,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-12",60.1322348702264,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-18",70.8180111217299,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-24",-37.65463217395,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-30",-44.7770766297398,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-36",44.9342809221481,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_12691_cycle_1","virus_comp_12691_cycle_1","t0-over42",26.2768186011698,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-6",-1.08829313648453,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-12",19.7872048581052,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-18",-11.6539275896846,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-24",29.1695920726952,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-30",32.0444017347231,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-36",-9.24870768951701,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1276_cycle_1","virus_comp_1276_cycle_1","t0-over42",-10.6486730359728,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-6",-2.0743254792449,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-12",0.728143741814437,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-18",71.6350218592098,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-24",-0.0177672668973718,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-30",-2.65721033765421,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-36",-2.89075090919324,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_13180_cycle_1","virus_comp_13180_cycle_1","t0-over42",32.721654066513,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-6",-25.4830795087213,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-12",-144.506847819293,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-18",-1.81430487925106,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-24",118.516404892918,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-30",5.20514965421088,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-36",118.585951886193,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_138_cycle_1","virus_comp_138_cycle_1","t0-over42",185.445046410759,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-6",-0.564446661333518,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-12",-24.1771359341952,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-18",-15.7544985650523,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-24",-10.1840947515301,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-30",-2.748837279157,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-36",-1.99991030271652,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1390_cycle_1","virus_comp_1390_cycle_1","t0-over42",-5.23607685278785,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1414_cycle_1","virus_comp_1414_cycle_1","t0-6",-19.7034038456463,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1414_cycle_1","virus_comp_1414_cycle_1","t0-12",-11.5548632141612,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1414_cycle_1","virus_comp_1414_cycle_1","t0-18",64.2114760240744,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_1414_cycle_1","virus_comp_1414_cycle_1","t0-24",-25.2037663931871,NA,NA,NA,NA,"abundance_nbinom",NA,7
