"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"virus_comp_14666_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-26.1662625111417,297757.999480316,-8.78776138905096e-05,0.999929883808727,-583621.121352626,583568.788827604
"virus_comp_14666_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.776610270095674,2.46124479581874,-0.31553556615539,0.752355051315867,-5.60056142703705,4.0473408868457
"virus_comp_14666_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.67054685548265,2.4348072154442,0.275400389496676,0.783008644875946,-4.10158759608624,5.44268130705154
"virus_comp_14666_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",1.94968577854034,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"(Intercept)",2.44217476453913,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-1.48614695879094,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-36.3926696969634,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-27.5920554817204,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.688711580872228,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.265754817477775,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-30.0398433112498,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",0.459856084159548,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-32.4196411371294,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"SexMale",-1.64451737833495,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.604693067004097,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",1.15350796348859,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",2.41264223419049,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-28.7531865970857,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.578623186649543,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",0.436639502896908,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.224117246786235,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",27.7570362755584,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-17.4769031935083,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-26.4064684567538,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",30.401152326122,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-31.41338267527,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-10.5324448922665,NA,NA,NA,NA,NA
"virus_comp_14703_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",4.88321546785958e-08,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"(Intercept)",-102.267356768872,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",77.7012655658636,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-55.1395901952887,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",71.967031628092,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-78.3724054705088,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",92.2591769775353,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-30.6787130428774,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-30.4172590716408,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-12.322586595706,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"SexMale",-3.45999869499182,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-1.15023762774656,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",1.77094819871754,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",28.068899066255,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",2.66281802293284,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",4.95360195158063,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-188.53564242489,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.89697155448723,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-83.1529892487998,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-36.6079686476758,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-219.469502201302,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",1.94952934857099,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",1.68808749193228,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",27.4319249868835,NA,NA,NA,NA,NA
"virus_comp_14963_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",150.482441675287,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"(Intercept)",-24.3467957986039,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",19.5299833820651,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-15.6717586168523,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",19.3729519017181,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",19.845785258673,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",19.8906496907137,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-12.9187908979485,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",21.7485748111975,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",20.4508989343897,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"SexMale",-0.517279915566409,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.115858507876004,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",1.96631999997452,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-1.83804963913119,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-0.406065751348278,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.825370305186561,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",1.6273887990743,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.8037483793915,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-18.7967798327565,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-42.730891574844,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-43.1159148578541,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",13.1799397124059,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-21.3763958956397,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-44.8206991803244,NA,NA,NA,NA,NA
"virus_comp_15056_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",0.75622305718986,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"(Intercept)",-3.40801422879335,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",0.150984106927538,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-19.8942480907283,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",1.86377588935377,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",2.87760863818961,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-33.0875209645832,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",2.4606389217865,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",2.36643902927663,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-16.7950858205174,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"SexMale",2.32516742761726,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.346788617981835,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.296874008040174,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-38.7883697905497,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",1.54966503532786,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.117006424256319,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",1.11939858533009,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.05868071730702,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.149195969161332,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.903815755734794,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",35.3650494878598,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.658370322576667,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-63.688521745838,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-7.18206263704663,NA,NA,NA,NA,NA
"virus_comp_15100_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",1.28104582938744,NA,NA,NA,NA,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"(Intercept)",-4.81261480687911,1.86637833230116,-2.57858480437103,0.00992059456438944,-8.4706491197153,-1.15458049404291
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-0.390828696663267,1.19476322210541,-0.327118117993748,0.743578548823803,-2.73252158204289,1.95086418871636
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-1.49431711109006,1.69842041648302,-0.879827571894358,0.378952725763205,-4.8231599580043,1.83452573582418
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-2.33978435793753,1.2207751897783,-1.91663819639262,0.0552839119231761,-4.73245976312304,0.052891047247976
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",0.593031396689247,1.28897045037896,0.460081452227935,0.645457756768449,-1.93330426318988,3.11936705656838
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-1.02509531466167,1.28477224803151,-0.797880960016291,0.424939573450228,-3.54320264913998,1.49301201981664
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.649020523109153,1.34409679862557,-0.482867397476745,0.629189892154787,-3.28340184015085,1.98536079393255
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-2.64375571937556,1.5545460442986,-1.70066092868186,0.0890066758758526,-5.69060997851002,0.403098539758889
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-2.42575823992466,1.48557439826991,-1.63287563567983,0.102495155347243,-5.33743055688844,0.485914077039127
"virus_comp_15228_cycle_1","fixed","cond",NA,"SexMale",-0.267828662832023,1.23466471487135,-0.216924205904702,0.828267413142417,-2.68772703696228,2.15206971129823
"virus_comp_15228_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0750907466119852,0.114454552657624,0.656074790110007,0.511776004032885,-0.1492360544636,0.29941754768757
"virus_comp_15228_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",1.04028179788076,1.1627758953386,0.894653735127373,0.37097221738695,-1.23871707907422,3.31928067483574
"virus_comp_15228_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.113256642622655,1.84326457722923,-0.0614435084478761,0.951006003063771,-3.72598882797039,3.49947554272508
"virus_comp_15228_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",1.46668623069123,1.37269111892587,1.0684750636683,0.285306272891077,-1.22373892430146,4.15711138568392
"virus_comp_15228_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",1.60761666725642,1.187756980742,1.35348955495267,0.175899284666844,-0.720344237383931,3.93557757189677
"virus_comp_15228_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",1.19883298013763,1.19772242657492,1.00092722114747,0.316861995148883,-1.14865983942512,3.54632579970039
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",1.17769345609485,2.19286727054803,0.5370564246693,0.591228639246867,-3.12024741705594,5.47563432924564
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",3.88443289656065,1.6595689597295,2.34062759115101,0.0192513591666036,0.631737505630218,7.13712828749107
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.536162666907254,1.81140767689976,0.295992268192714,0.767235986071306,-3.01413114113564,4.08645647495014
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.46211930391757,1.75686118381546,1.40143075992519,0.161085299316548,-0.98126534219714,5.90550395003228
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.0840227735419106,1.82983074608632,0.0459183308191864,0.963375343706118,-3.50237958659134,3.67042513367516
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",1.50821892488433,1.97260101456646,0.764583873650599,0.444519374922656,-2.3580080195331,5.37444586930175
"virus_comp_15228_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.03246123875842,1.85911499907394,0.555350927335164,0.57865465108402,-2.61133720254471,4.67625968006156
"virus_comp_15228_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",2.67212796254992,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"(Intercept)",-75.6529802369062,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-44.5264620886711,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",10.2558984495643,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.00067868877254323,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-4.4473198000527,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",9.29346894567172,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-30.4339206256644,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",31.548691254459,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",20.5827078245795,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"SexMale",32.7516486445864,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.640174397630953,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",-91.1685861462931,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-30.8513023215204,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",45.0316870425511,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",32.4805622270858,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-42.1219790332678,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",64.2645308911578,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",108.181948844716,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",80.2182251511765,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-23.1813344120283,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-15.5719016073324,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-71.9549801059482,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-25.799937223206,NA,NA,NA,NA,NA
"virus_comp_15234_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",331.105591438666,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"(Intercept)",-51.9207877431402,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-1.07661519144837,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-16.6025582433462,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.00994915549662157,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",0.912821335632457,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",0.701818921455863,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",0.701885869696214,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",0.701845535858088,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-57.1227493132045,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"SexMale",0.63211068525693,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.445182052695818,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",40.6621627965025,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-6.81072687851226,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-23.5996680568118,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",1.7250238464334,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-20.4398223263748,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.06938961609543,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.140343471813108,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-18.3087239561682,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.144342467864781,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.376604720283304,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-89.5803451970553,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-59.0255530064074,NA,NA,NA,NA,NA
"virus_comp_155_cycle_1","ran_pars","cond","patientID","sd__(Intercept)",64.7622070213452,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"(Intercept)",-51.9207877431402,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-1.07661519144837,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-16.6025582433462,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.00994915549662157,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",0.912821335632457,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",0.701818921455863,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",0.701885869696214,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",0.701845535858088,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-57.1227493132045,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"SexMale",0.63211068525693,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.445182052695818,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",40.6621627965025,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-6.81072687851226,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-23.5996680568118,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",1.7250238464334,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-20.4398223263748,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.06938961609543,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.140343471813108,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-18.3087239561682,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.144342467864781,NA,NA,NA,NA,NA
"virus_comp_159_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.376604720283304,NA,NA,NA,NA,NA
