"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae",5.55685331862316,3.80187092385404,0.761646464388203,4.99164783349703,5.98663356148016e-07,4.19064349303611e-06
